TranslationRange	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
2344.23	0.0568632	0.105641	0.0198976	0.015667	8.47872e-05	2.79693e-16	0.0551395	0.133311	0.020554	0.0156578	9.61328e-06	0.000694825	0.98
2540.97	0.0534299	0.0981134	0.0187774	0.0147748	7.97055e-05	2.86337e-16	0.0514023	0.12187	0.0191251	0.0146662	1.05439e-05	0.000605285	0.98
2754.23	0.050971	0.173157	0.0180592	0.0142955	6.81714e-05	2.77658e-16	0.0489823	0.249877	0.0181701	0.013854	8.57546e-06	0.000535244	0.92
2985.38	0.052831	0.0966702	0.0184299	0.0151588	7.04111e-05	2.77329e-16	0.0506716	0.122305	0.0184552	0.0147474	8.68733e-06	0.000533945	1
3235.94	0.134287	2.39212	0.0465627	0.0395238	0.00793661	2.79257e-16	0.124604	2.40152	0.0438635	0.0378163	0.00601178	0.00109872	0.88
3507.52	0.0546184	0.169915	0.0195821	0.015023	6.39881e-05	2.70387e-16	0.0531687	0.186919	0.0199323	0.0150093	9.75474e-06	0.000545381	0.98
3801.89	0.0467043	0.105262	0.0157563	0.0137245	7.01233e-05	2.85336e-16	0.044016	0.0919779	0.0155774	0.0134802	1.04302e-05	0.000507639	0.98
4120.98	0.0498823	0.121468	0.0170151	0.0139881	9.1074e-05	2.7797e-16	0.0487291	0.147971	0.0178231	0.0139103	1.0178e-05	0.000576571	0.98
4466.84	0.0489548	0.107912	0.0161278	0.0145118	6.40489e-05	2.74369e-16	0.0490336	0.117572	0.0175434	0.0147673	9.10395e-06	0.000580256	0.94
4841.72	0.0505406	0.201265	0.0173443	0.0145206	9.74121e-05	2.79387e-16	0.0505429	0.191961	0.0179646	0.0148869	4.8968e-05	0.000671016	0.98
5248.07	0.0496307	0.146511	0.017166	0.0140929	7.63748e-05	2.7949e-16	0.0470109	0.183907	0.0174888	0.0132887	9.55282e-06	0.000611573	0.9
5688.53	0.0507926	0.084799	0.0174511	0.0142979	7.49285e-05	2.75862e-16	0.0500395	0.113088	0.0183455	0.0144132	8.0153e-06	0.000596343	0.98
6165.95	0.0530574	0.136304	0.0184651	0.014969	7.96168e-05	2.77013e-16	0.0508442	0.142415	0.0188558	0.0145673	1.02685e-05	0.000589134	0.94
6683.44	0.0554925	0.101241	0.0191672	0.0155151	9.1517e-05	2.86572e-16	0.0526676	0.134135	0.0192845	0.0154626	7.91891e-06	0.000661543	0.96
7244.36	0.054227	0.142259	0.0190065	0.0153065	8.33942e-05	2.83146e-16	0.0523339	0.152549	0.0191538	0.0151017	8.51965e-06	0.000619928	0.98
7852.36	0.0524913	0.129945	0.0179625	0.0154525	6.07101e-05	2.86083e-16	0.0503293	0.146289	0.0182927	0.0149668	8.1753e-06	0.000535654	0.96
8511.38	0.0440776	0.142354	0.0150094	0.0126303	5.74594e-05	2.7661e-16	0.044065	0.183713	0.0159417	0.0130198	9.21612e-06	0.000482062	0.96
9225.71	0.0536405	0.117591	0.0186853	0.014966	8.29099e-05	2.77233e-16	0.051549	0.108913	0.0190605	0.0146612	1.24922e-05	0.00060398	0.94
