TranslationRange	FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
0.358922	12	0.0885369	0.371053	0.061579	0.0424934	0.00202766	2.07415e-16	0.00482832	0.0257229	0.00315868	0.00304862	6.70522e-06	0.0105109	0.958751
0.358922	13	0.211896	0.872958	0.109769	0.147073	0.0272545	2.75648e-16	0.00949789	0.063156	0.00789437	0.0040028	2.25043e-05	0.0231957	0.958751
0.358922	14	0.361305	5.66504	0.261605	0.118215	0.59561	2.89838e-16	0.00520975	0.0489482	0.00308042	0.00369992	6.52784e-06	0.0375307	0.958751
0.358922	15	0.278563	5.92156	0.146237	0.161949	0.488678	2.78921e-16	0.00586364	0.0461766	0.00313128	0.00341378	3.10238e-05	0.0257197	0.958751
0.358922	16	0.75394	9.57699	0.548656	0.333387	1.46289	2.63019e-16	0.00581047	0.0229995	0.0033281	0.0040148	8.53551e-06	0.0552389	0.958751
0.358922	17	0.413673	10.8402	0.215303	0.236978	1.42645	2.43446e-16	0.00838324	0.0462013	0.00451578	0.00604444	1.71379e-05	0.0318396	0.958751
0.358922	18	0.221003	1.36756	0.103762	0.166078	0.0189369	2.88054e-16	0.0119143	0.0704355	0.00888541	0.00604	1.57117e-05	0.0172173	0.958751
0.358922	19	0.590594	9.03192	0.256089	0.453308	0.669154	2.60764e-16	0.0082494	0.0621492	0.00456348	0.00538238	1.42863e-05	0.0368361	0.958751
0.358922	20	0.496056	11.1423	0.306224	0.338604	0.348889	2.68666e-16	0.00592609	0.0263817	0.00341754	0.00428189	4.25251e-06	0.0324908	0.958751
0.358922	21	1.42195	26.9158	0.927511	0.805264	3.16173	2.78868e-16	0.0115625	0.113242	0.00802024	0.00706106	2.83806e-05	0.0715496	0.958751
0.358922	22	1.05776	30.3858	0.923871	0.355508	0.0887153	2.96714e-16	0.0124714	0.111143	0.00568147	0.00929139	0.00010308	0.0367927	0.958751
0.358922	23	1.2878	19.6771	0.506242	1.00956	3.41156	2.82855e-16	0.00900097	0.055737	0.00524011	0.00552758	2.6354e-05	0.0632684	0.958751
0.358922	24	0.823073	17.5408	0.351654	0.57097	2.49656	2.66664e-16	0.0175228	0.125228	0.0107791	0.0110308	0.000130213	0.0389177	0.958751
0.358922	25	0.220677	1.30894	0.122589	0.120306	0.0371534	2.79227e-16	0.0117957	0.114105	0.0073177	0.00798026	1.30976e-05	0.0122678	0.958751
0.358922	26	0.542859	13.1672	0.376909	0.332346	0.271255	2.96215e-16	0.00809632	0.0547141	0.00552923	0.00510726	1.11396e-05	0.0274534	0.958751
0.358922	27	0.945095	13.7561	0.583298	0.56641	1.52361	2.65778e-16	0.0215164	0.192547	0.014346	0.0131015	0.000109894	0.0407794	0.958751
0.358922	28	0.860126	19.6941	0.347122	0.467425	4.01274	2.61971e-16	0.0187619	0.210346	0.0118454	0.0127843	3.25591e-05	0.039176	0.958751
0.358922	29	1.34254	19.73	0.772206	0.67587	5.02782	3.05022e-16	0.0214272	0.294525	0.0136611	0.0139935	4.58704e-05	0.053915	0.958751
0.358922	30	0.781357	12.3148	0.291414	0.613887	1.50928	2.70151e-16	0.0140289	0.0702116	0.00832154	0.00829132	9.45673e-05	0.0347542	0.958751
0.358922	31	0.642075	12.4655	0.304752	0.384279	2.45772	2.56958e-16	0.0150859	0.119316	0.0107726	0.00820989	2.01202e-05	0.027876	0.958751
0.358922	32	1.47299	20.8951	0.677103	0.98605	6.24914	2.98486e-16	0.0127114	0.155021	0.00826236	0.00780153	3.5778e-05	0.0558418	0.958751
0.358922	33	1.12063	37.1021	0.854762	0.664466	0.283464	2.91643e-16	0.0114752	0.0644901	0.00682218	0.00800583	1.24038e-05	0.0276751	0.958751
0.358922	34	0.741885	21.0665	0.619833	0.251156	0.0310116	2.63674e-16	0.0129176	0.0748869	0.00771425	0.00843269	3.49753e-05	0.0219364	0.958751
0.358922	35	2.1669	44.9352	1.66398	1.1962	2.08657	2.67711e-16	0.0195199	0.104077	0.0120963	0.0117319	8.48713e-05	0.0520593	0.958751
0.358922	36	1.08421	28.2686	0.540028	0.849307	1.04638	3.01127e-16	0.0179446	0.152354	0.0148088	0.0063098	7.84999e-05	0.0325466	0.958751
0.358922	37	1.74278	25.0461	0.997362	1.00826	7.87423	2.79605e-16	0.0184944	0.102819	0.00982517	0.0125203	8.78852e-05	0.0633363	0.958751
0.358922	38	0.61479	14.7452	0.363013	0.239911	2.85085	2.87615e-16	0.0221236	0.200619	0.0130299	0.0132179	0.000317299	0.0220545	0.958751
0.358922	39	0.277036	1.77506	0.154329	0.156901	0.0517581	3.03316e-16	0.0164875	0.0696886	0.0100705	0.011196	3.0175e-05	0.00995731	0.958751
0.358922	40	1.67777	29.7831	0.850055	1.01944	9.28444	2.75721e-16	0.0239302	0.135245	0.0165306	0.014571	8.27416e-05	0.056473	0.958751
0.358922	41	0.284998	1.90111	0.161702	0.183886	0.0298872	3.0913e-16	0.0165969	0.136568	0.00899419	0.0100414	0.000194574	0.00931966	0.958751
0.358922	42	0.6299	15.3795	0.43217	0.393985	0.0412536	2.89343e-16	0.01859	0.126473	0.0118056	0.0120246	3.79184e-05	0.0220216	0.958751
0.358922	43	1.00152	17.4475	0.621638	0.38771	6.18994	2.74242e-16	0.0094792	0.0467602	0.00552259	0.00640432	2.92126e-05	0.0315125	0.958751
0.358922	44	2.0363	28.1832	1.50461	0.470657	17.2462	2.86229e-16	0.0149708	0.0545974	0.00902057	0.00956614	3.63453e-05	0.0649267	0.958751
0.358922	45	0.458519	3.3915	0.266304	0.249057	0.182635	2.77795e-16	0.0192042	0.173034	0.0105935	0.0113805	0.000218776	0.0147576	0.958751
0.358922	46	1.02967	19.2907	0.550784	0.452604	6.7081	2.76706e-16	0.0317795	0.199089	0.0224832	0.0173959	0.000500629	0.030414	0.958751
0.358922	47	0.373175	1.90946	0.182503	0.234111	0.108818	2.81973e-16	0.038296	0.435003	0.0223311	0.0272278	0.000426572	0.0104386	0.958751
0.358922	48	2.40815	37.4808	0.733136	1.8021	24.0349	2.63615e-16	0.0164835	0.109102	0.0105311	0.0109983	2.96259e-05	0.0570183	0.958751
0.358922	49	2.41525	33.3198	1.10405	1.20609	36.7157	2.80462e-16	0.0253478	0.16585	0.0142181	0.0177274	0.000132224	0.0603169	0.958751
0.358922	50	4.97097	57.4343	2.92647	3.26737	23.672	2.51821e-16	0.018203	0.0949499	0.0122086	0.0110654	5.00988e-05	0.0967564	0.958751
0.358922	51	0.232635	1.13246	0.124477	0.161395	0.0179225	3.1313e-16	0.0143201	0.0625305	0.0085796	0.0102103	1.90957e-05	0.00672301	0.958751
0.358922	52	1.41051	27.3498	1.01767	0.887598	0.414081	2.83679e-16	0.0218421	0.128402	0.0109713	0.0161263	0.000118351	0.0294468	0.958751
0.358922	53	0.481092	2.19228	0.288397	0.305761	0.0706	2.88997e-16	0.0437427	0.264186	0.032133	0.024131	0.000241155	0.012915	0.958751
0.358922	54	2.68003	27.2808	1.8196	0.850538	13.1064	2.7546e-16	0.0297708	0.218405	0.0177282	0.0206573	0.00039249	0.0720206	0.958751
0.358922	55	0.384013	1.62181	0.204454	0.249649	0.0666101	2.9777e-16	0.0248321	0.226103	0.0137032	0.0180382	0.000184631	0.0101025	0.958751
0.358922	56	1.45263	21.765	0.816421	0.821825	7.77591	2.68446e-16	0.0211753	0.0958653	0.0132937	0.0132226	6.97891e-05	0.0363673	0.958751
0.358922	57	1.10878	22.6133	0.40586	0.831698	5.89394	2.46691e-16	0.018425	0.118094	0.00986034	0.0135998	7.39149e-05	0.0258416	0.958751
0.358922	58	1.47982	29.211	0.892174	1.06399	2.86993	2.56226e-16	0.0184754	0.059039	0.0110082	0.0108945	0.000160317	0.028191	0.958751
0.358922	59	0.163768	0.850682	0.0999414	0.0831685	0.00652914	3.00007e-16	0.0171324	0.143247	0.0134395	0.00754921	1.32945e-05	0.0037639	0.958751
0.358922	60	4.86743	38.0001	3.24491	1.19303	73.6337	2.92123e-16	0.0489961	0.35309	0.0344803	0.0298091	0.000115393	0.109811	0.958751
0.358922	62	0.601632	3.2537	0.304897	0.410095	0.16429	2.79014e-16	0.0497901	0.257416	0.0366042	0.0281479	0.000240543	0.0138724	0.958751
0.358922	63	0.661234	3.76036	0.279475	0.493734	0.262258	2.6914e-16	0.0313914	0.189051	0.0184832	0.0208114	0.000223938	0.0148147	0.958751
0.358922	64	0.377315	1.99314	0.189788	0.257438	0.0553132	2.65027e-16	0.0311309	0.236913	0.01744	0.0246229	2.63236e-05	0.00817685	0.958751
0.358922	66	3.16119	40.8475	1.69338	2.48958	4.77042	3.11524e-16	0.031508	0.222058	0.0158049	0.0247277	8.37983e-05	0.0614007	0.958751
0.358922	70	0.682788	4.57501	0.467364	0.402065	0.0789741	3.119e-16	0.028905	0.127133	0.0173332	0.0205782	4.40583e-05	0.0134142	0.958751
0.358922	73	0.496514	3.10709	0.290955	0.352113	0.0288917	3.16286e-16	0.047602	0.331996	0.0314079	0.0329363	5.55449e-05	0.00993584	0.958751
0.389045	12	0.100775	1.46468	0.0856057	0.0204139	0.0235927	2.67687e-16	0.00188847	0.00715467	0.00104615	0.00137281	4.72312e-07	0.0129614	0.979175
0.389045	13	0.140786	1.72745	0.073145	0.105571	0.0170863	2.62856e-16	0.00282106	0.0106912	0.00191678	0.0017448	1.18201e-06	0.015677	0.979175
0.389045	14	0.120282	1.80719	0.0536878	0.0940346	0.0033197	2.48744e-16	0.00417511	0.0179298	0.00278406	0.00233844	6.42768e-06	0.012212	0.979175
0.389045	15	0.100476	1.9281	0.0802177	0.0351418	0.023295	2.53107e-16	0.00386437	0.0181627	0.00276765	0.00232065	9.27784e-07	0.0101767	0.979175
0.389045	16	0.0537948	0.46058	0.034269	0.0253226	0.0022534	2.90092e-16	0.00542371	0.0180556	0.00318023	0.00336313	1.10004e-05	0.00486599	0.979175
0.389045	17	0.0497109	0.234109	0.0276439	0.0295671	0.00156683	3.02064e-16	0.0046863	0.0190024	0.00269055	0.00323604	2.95971e-06	0.00416225	0.979175
0.389045	18	0.034665	0.195968	0.0177166	0.0219032	0.000923674	2.6717e-16	0.00457077	0.0219432	0.00254329	0.00319134	4.16583e-06	0.00262146	0.979175
0.389045	19	0.135211	2.63373	0.0518441	0.104415	0.0465474	2.65498e-16	0.00550125	0.0249546	0.00275857	0.00376878	1.18519e-05	0.0101943	0.979175
0.389045	20	0.103571	2.40965	0.0729157	0.0498662	0.0183428	2.89738e-16	0.00508926	0.0256707	0.00358508	0.00285801	2.62979e-06	0.00764966	0.979175
0.389045	21	0.163511	2.87123	0.0932014	0.0976888	0.0273663	2.49666e-16	0.00517657	0.027473	0.00339462	0.00294863	4.20044e-06	0.0113162	0.979175
0.389045	22	0.203025	3.35836	0.124251	0.137958	0.0359147	2.60497e-16	0.00648514	0.0265457	0.00428397	0.0037594	8.82802e-06	0.0130312	0.979175
0.389045	23	0.278879	4.4276	0.198355	0.156513	0.0176498	2.66785e-16	0.00672672	0.0257585	0.00453558	0.00380327	1.06339e-05	0.0148508	0.979175
0.389045	24	0.152795	3.37269	0.0879372	0.0662687	0.138233	2.7844e-16	0.00511551	0.0356665	0.00304112	0.00325819	6.39123e-06	0.00883549	0.979175
0.389045	25	0.0627468	0.724714	0.036451	0.0383125	0.00335985	2.68229e-16	0.0056006	0.0369648	0.00346819	0.00355007	6.8713e-06	0.00355961	0.979175
0.389045	26	0.0861199	0.578322	0.0482805	0.0491654	0.00485462	2.63214e-16	0.00679871	0.0439683	0.00445423	0.0040185	6.13676e-06	0.00441308	0.979175
0.389045	27	0.158193	0.989083	0.0874504	0.081035	0.0290215	3.09836e-16	0.00578331	0.0297306	0.00316987	0.00390446	9.9262e-06	0.00837187	0.979175
0.389045	28	0.351859	5.2354	0.262667	0.183863	0.0146216	2.86248e-16	0.00640611	0.0257202	0.00381807	0.00407576	1.20242e-05	0.0177	0.979175
0.389045	29	0.141391	3.75723	0.101397	0.0579365	0.0475921	3.04913e-16	0.00686156	0.0334122	0.00360645	0.00476774	1.44551e-05	0.00734422	0.979175
0.389045	30	0.180621	3.75022	0.0867917	0.131057	0.0303666	2.7627e-16	0.0105405	0.0753844	0.00615303	0.00712719	3.41852e-05	0.00873068	0.979175
0.389045	31	0.111258	0.787365	0.082471	0.0530723	0.00320029	2.53842e-16	0.00672235	0.0382226	0.00348631	0.00465785	2.00371e-05	0.00474699	0.979175
0.389045	32	0.360663	5.42362	0.189988	0.254606	0.144265	2.86086e-16	0.00803923	0.0688691	0.00497185	0.0044592	6.53538e-05	0.0147301	0.979175
0.389045	33	0.167409	1.05029	0.108419	0.0810862	0.0153323	2.56803e-16	0.0088306	0.0493166	0.00579007	0.00541041	9.04489e-06	0.00732897	0.979175
0.389045	34	0.111094	1.03857	0.0649287	0.0759375	0.00419769	2.90165e-16	0.00718005	0.0485417	0.00449533	0.00441847	9.62574e-06	0.00449906	0.979175
0.389045	35	0.14422	1.10844	0.0886284	0.082113	0.0134097	2.91115e-16	0.0117527	0.0766423	0.00775647	0.00759171	1.53845e-05	0.00583946	0.979175
0.389045	36	0.407722	6.66515	0.307879	0.214808	0.0265587	2.75379e-16	0.00935045	0.063317	0.00546505	0.00582618	3.20024e-05	0.013918	0.979175
0.389045	37	0.180153	1.23488	0.102699	0.10739	0.0286537	2.93067e-16	0.00985769	0.0560993	0.00632306	0.00533534	6.56153e-05	0.00667486	0.979175
0.389045	38	0.24948	5.51471	0.110722	0.207183	0.0355128	2.78743e-16	0.00906531	0.0311773	0.00552963	0.00599239	1.2925e-05	0.00918184	0.979175
0.389045	39	0.100442	1.1807	0.0431086	0.0683306	0.00986666	2.74104e-16	0.0102173	0.0477215	0.00714892	0.00591985	9.29162e-06	0.00352745	0.979175
0.389045	40	0.27869	5.64933	0.145119	0.153819	0.392752	2.87818e-16	0.0119722	0.0503366	0.00691599	0.00744435	6.1987e-05	0.00986638	0.979175
0.389045	41	0.121887	0.82575	0.0638119	0.0894607	0.0053039	2.43325e-16	0.00897952	0.0339355	0.0051308	0.00597121	1.29808e-05	0.00408545	0.979175
0.389045	42	0.295927	6.50553	0.202773	0.160702	0.0383385	2.7558e-16	0.00813155	0.0308619	0.00542362	0.0048737	6.5804e-06	0.00928199	0.979175
0.389045	43	0.231688	1.47008	0.126986	0.130304	0.0377589	2.83653e-16	0.00989632	0.0341399	0.00638712	0.00638828	1.14561e-05	0.00778124	0.979175
0.389045	44	0.280977	5.38982	0.222554	0.101962	0.111284	2.64135e-16	0.0113512	0.0616357	0.00696711	0.0072456	3.08527e-05	0.00927432	0.979175
0.389045	45	0.174483	0.831477	0.0964844	0.116751	0.0115377	2.98185e-16	0.0125718	0.0641824	0.00617762	0.00968483	4.53443e-05	0.00565416	0.979175
0.389045	46	0.211981	1.22799	0.150355	0.111551	0.00802251	2.63261e-16	0.0103976	0.0550257	0.0066548	0.00665808	1.71993e-05	0.00611345	0.979175
0.389045	47	0.118937	0.716261	0.0799497	0.0724231	0.00511325	2.95056e-16	0.0143188	0.0485616	0.00851085	0.0091638	4.47961e-05	0.0037256	0.979175
0.389045	48	0.268953	1.52883	0.126748	0.169832	0.0612648	2.96738e-16	0.0143752	0.069331	0.00877463	0.00905024	3.59825e-05	0.00801971	0.979175
0.389045	49	0.181667	0.718594	0.096741	0.124795	0.0137723	2.73998e-16	0.0142103	0.0852278	0.00935465	0.00658485	0.00015486	0.00543509	0.979175
0.389045	50	0.389372	7.48872	0.179018	0.264037	0.356629	2.64319e-16	0.00940493	0.0453769	0.00625106	0.00595937	1.1297e-05	0.0104183	0.979175
0.389045	51	0.111012	1.73943	0.0760807	0.0502387	0.0279343	2.67211e-16	0.014549	0.100285	0.00855883	0.0101079	4.83936e-05	0.00299171	0.979175
0.389045	52	0.257889	1.61246	0.100951	0.2038	0.0290135	2.77318e-16	0.00994708	0.0397738	0.00471719	0.00779433	1.88842e-05	0.00709993	0.979175
0.389045	53	0.297085	6.62954	0.193177	0.188926	0.14863	3.18947e-16	0.0123532	0.0711251	0.00838952	0.00754401	1.47965e-05	0.00836246	0.979175
0.389045	54	0.107853	1.20913	0.0684382	0.062691	0.00385435	2.76645e-16	0.0112418	0.0618273	0.00586386	0.00801859	3.55525e-05	0.00263698	0.979175
0.389045	55	0.126464	1.69354	0.104194	0.0367261	0.00624371	2.70937e-16	0.0207963	0.159205	0.0115694	0.0157323	0.000146771	0.00335522	0.979175
0.389045	56	0.22484	0.861056	0.165268	0.0798512	0.0342695	3.0549e-16	0.0116227	0.0548929	0.00831685	0.00506454	4.42714e-05	0.00600631	0.979175
0.389045	57	0.766045	8.7356	0.368986	0.606433	0.224392	2.87922e-16	0.0161896	0.035261	0.0107762	0.00841906	6.84405e-05	0.0186388	0.979175
0.389045	58	0.185736	1.95948	0.100949	0.10103	0.0945487	2.78518e-16	0.0171823	0.0678808	0.00957303	0.0124103	6.98066e-05	0.00442661	0.979175
0.389045	59	0.669829	8.9839	0.394037	0.498593	0.0288357	2.4342e-16	0.0163589	0.076173	0.0114962	0.0097106	1.57832e-05	0.0152349	0.979175
0.389045	60	0.540247	8.21033	0.352107	0.21651	1.36003	2.69352e-16	0.0112367	0.02819	0.00800119	0.00686693	1.13841e-05	0.0126916	0.979175
0.389045	61	0.366325	1.75171	0.274405	0.160305	0.0409271	2.49518e-16	0.0134247	0.0405161	0.00921924	0.00802506	1.84796e-05	0.00770969	0.979175
0.389045	62	0.212682	1.77775	0.163921	0.0978807	0.0166249	2.91019e-16	0.011904	0.061024	0.00738204	0.0075604	3.52898e-05	0.00524171	0.979175
0.389045	63	0.734349	10.0736	0.379959	0.536469	0.703873	2.73114e-16	0.0173775	0.11963	0.0141895	0.00717585	2.77414e-05	0.0152248	0.979175
0.389045	64	1.07146	8.94685	0.501501	0.885131	0.432653	2.63325e-16	0.0136563	0.0429608	0.00890122	0.00910079	9.22847e-06	0.0248343	0.979175
0.389045	68	0.742285	8.91994	0.516023	0.127787	2.4378	2.84617e-16	0.0147222	0.097538	0.00838386	0.0110275	1.8174e-05	0.0152104	0.979175
0.389045	69	0.956037	8.672	0.562024	0.648772	0.719148	2.4205e-16	0.0180782	0.0467036	0.0130852	0.0104124	3.58732e-05	0.0206421	0.979175
0.389045	71	0.128544	1.22282	0.0863045	0.0452465	0.0289209	2.69134e-16	0.0198403	0.0616467	0.0149995	0.0095356	2.30694e-05	0.00246788	0.979175
0.389045	74	0.77375	9.65198	0.390502	0.60141	0.197766	2.71967e-16	0.021386	0.0653317	0.0143865	0.0132547	4.79845e-05	0.0150661	0.979175
0.421697	12	0.376233	5.01269	0.208201	0.15508	0.741613	2.61785e-16	0.0056897	0.029804	0.00365989	0.00343482	9.39559e-06	0.0424887	0.939584
0.421697	13	0.0430168	0.233183	0.0274204	0.026217	0.000865065	2.84427e-16	0.00433812	0.0263666	0.00222706	0.00268617	1.08561e-05	0.00472453	0.939584
0.421697	14	0.278108	5.28534	0.1795	0.162351	0.282129	2.83626e-16	0.00316788	0.0205998	0.00179543	0.00206073	2.15674e-06	0.029086	0.939584
0.421697	15	0.618597	6.66347	0.18463	0.425048	1.44798	2.68189e-16	0.00389028	0.0169769	0.00231425	0.00245199	7.26817e-06	0.0529298	0.939584
0.421697	16	0.109369	0.673246	0.0717792	0.0662193	0.00321132	2.83505e-16	0.00355766	0.0205135	0.00200806	0.00247477	4.57889e-06	0.00953056	0.939584
0.421697	17	0.861573	6.87594	0.703117	0.141106	1.42465	3.18519e-16	0.00379103	0.0188474	0.00272767	0.00220781	1.36092e-06	0.0765859	0.939584
0.421697	18	0.281575	6.53943	0.187236	0.170617	0.129778	2.40651e-16	0.00479043	0.0337174	0.00247056	0.0035475	4.60635e-06	0.023292	0.939584
0.421697	19	0.696015	10.888	0.484279	0.385667	0.554978	2.87451e-16	0.00579363	0.0382649	0.00326527	0.00422168	1.47616e-05	0.0436909	0.939584
0.421697	20	0.454356	11.8013	0.313243	0.196876	0.907733	2.87706e-16	0.00498733	0.0369372	0.00287311	0.00323151	8.38116e-06	0.0258974	0.939584
0.421697	21	0.152176	1.04066	0.0961341	0.0704847	0.0333239	3.06973e-16	0.00376109	0.0163473	0.00228211	0.00221484	3.39846e-06	0.0105575	0.939584
0.421697	22	0.161155	1.00846	0.107201	0.0665007	0.0307968	2.93832e-16	0.00519578	0.0221743	0.00300085	0.00345131	6.21784e-06	0.0103316	0.939584
0.421697	23	0.336365	8.47996	0.224142	0.201613	0.0686631	2.80252e-16	0.00497433	0.0222507	0.00307277	0.00295637	6.30588e-06	0.0217391	0.939584
0.421697	24	0.533072	9.64774	0.379496	0.165098	1.0409	2.9242e-16	0.00698039	0.050594	0.00369838	0.00421127	4.27711e-05	0.032671	0.939584
0.421697	25	0.197594	2.98399	0.125197	0.106253	0.031022	2.9033e-16	0.00808855	0.0793464	0.00507157	0.00507086	2.29136e-05	0.0105003	0.939584
0.421697	26	0.481325	10.2459	0.262494	0.303804	0.629623	3.03811e-16	0.00564076	0.0409133	0.00364805	0.00354921	4.35541e-06	0.0259489	0.939584
0.421697	27	0.634483	11.6722	0.322415	0.328619	1.97503	2.96225e-16	0.00797973	0.0319576	0.00511892	0.00420429	2.76729e-05	0.0331655	0.939584
0.421697	28	1.00188	11.8952	0.670475	0.216005	4.01444	2.84261e-16	0.0104899	0.0903299	0.00577651	0.00729065	4.3751e-05	0.0505441	0.939584
0.421697	29	0.445511	16.3193	0.307166	0.290153	0.0215119	2.743e-16	0.00837185	0.0607549	0.00444818	0.00597437	2.76316e-05	0.0168312	0.939584
0.421697	30	0.29172	2.38295	0.181782	0.10507	0.188088	2.71705e-16	0.00865348	0.063425	0.00621738	0.00472638	9.54048e-06	0.0138064	0.939584
0.421697	31	0.546063	14.0359	0.280105	0.369316	0.632289	2.71124e-16	0.010313	0.127249	0.00505584	0.00772947	6.27472e-05	0.0236888	0.939584
0.421697	32	0.697219	13.8514	0.279151	0.513757	1.95702	2.79804e-16	0.00833611	0.0469408	0.00564746	0.00453073	1.6031e-05	0.0292924	0.939584
0.421697	33	0.517739	13.628	0.298224	0.280626	1.878	3.0968e-16	0.00899399	0.103059	0.00458609	0.00635151	2.05248e-05	0.020512	0.939584
0.421697	34	0.140243	1.6459	0.0637569	0.10246	0.0175774	2.78463e-16	0.0103	0.0542217	0.00575814	0.00641786	5.4139e-05	0.00552644	0.939584
0.421697	35	0.547399	14.6558	0.304522	0.186378	2.73075	2.6378e-16	0.011887	0.0744305	0.00572489	0.0083374	5.72081e-05	0.0214955	0.939584
0.421697	36	0.366283	3.41281	0.201591	0.200291	0.223678	2.59073e-16	0.0158178	0.125147	0.0101367	0.0103995	2.09062e-05	0.0140069	0.939584
0.421697	37	0.458731	2.96976	0.287424	0.207611	0.23015	2.75499e-16	0.0101406	0.0663179	0.00698769	0.00587403	1.29264e-05	0.0180158	0.939584
0.421697	38	0.140202	1.15734	0.0752375	0.0866141	0.0100329	2.76812e-16	0.00819465	0.0405255	0.00370299	0.00608518	2.21506e-05	0.00525414	0.939584
0.421697	39	0.88972	16.6042	0.480769	0.517418	2.60209	2.76402e-16	0.0090691	0.0488131	0.00600681	0.00543317	1.30636e-05	0.0313792	0.939584
0.421697	40	1.9388	17.005	1.19061	0.981709	8.94211	2.99486e-16	0.0106771	0.0741062	0.00697171	0.00582593	3.11857e-05	0.0692933	0.939584
0.421697	41	0.182712	2.35903	0.123304	0.0912827	0.0286664	2.74778e-16	0.00972103	0.038827	0.00595645	0.00610893	3.09926e-05	0.00663151	0.939584
0.421697	42	0.488547	4.07946	0.231883	0.362348	0.19842	2.8624e-16	0.0180249	0.09236	0.0112596	0.0113995	6.00557e-05	0.0158134	0.939584
0.421697	43	1.15305	18.2101	0.765612	0.386003	5.45384	2.86005e-16	0.00964779	0.0735341	0.00635424	0.0056707	2.57323e-05	0.0384679	0.939584
0.421697	44	0.734894	18.2693	0.380155	0.382798	5.10103	2.65125e-16	0.0117957	0.0600684	0.00888136	0.00645966	5.47474e-06	0.0229443	0.939584
0.421697	45	0.285882	1.78446	0.173564	0.187069	0.0267532	2.89541e-16	0.00689256	0.0268721	0.00383709	0.00415192	1.55005e-05	0.00944398	0.939584
0.421697	46	0.309832	2.40402	0.210149	0.162578	0.0460241	2.59522e-16	0.0114524	0.0666789	0.00729075	0.00754564	1.85796e-05	0.0091958	0.939584
0.421697	47	0.83581	18.0643	0.449614	0.642261	1.14188	2.60815e-16	0.00804603	0.0322883	0.00477321	0.00513673	2.13408e-05	0.0252183	0.939584
0.421697	48	1.09882	19.3768	0.808273	0.313513	4.71168	2.65076e-16	0.00804853	0.0424758	0.00487679	0.00496507	3.5058e-05	0.0341716	0.939584
0.421697	49	0.871564	21.031	0.254141	0.620202	6.74618	2.56529e-16	0.0169505	0.133802	0.00908727	0.0127179	4.27241e-05	0.0230989	0.939584
0.421697	50	0.3747	3.46603	0.183406	0.264267	0.193148	2.82401e-16	0.0131525	0.0457885	0.0081674	0.00859712	2.02573e-05	0.0106589	0.939584
0.421697	51	0.127563	1.39099	0.0765417	0.0875822	0.00172873	2.72889e-16	0.00961422	0.0237709	0.00524173	0.00647376	1.78683e-05	0.00366669	0.939584
0.421697	52	0.51867	3.99083	0.278843	0.331442	0.353515	2.71875e-16	0.00990624	0.058576	0.0048282	0.00578355	9.66259e-05	0.0141667	0.939584
0.421697	53	0.434732	3.17485	0.265022	0.299135	0.0601269	2.61e-16	0.0108412	0.0316045	0.00808574	0.0060813	7.14075e-06	0.0114734	0.939584
0.421697	54	0.262512	2.44383	0.168582	0.112357	0.149398	2.94359e-16	0.0120696	0.0703979	0.00782269	0.00795613	1.59137e-05	0.00705925	0.939584
0.421697	55	0.138342	0.627068	0.0846674	0.0900513	0.00470733	2.33416e-16	0.0118145	0.0515878	0.00791705	0.00733562	2.24662e-05	0.00351378	0.939584
0.421697	56	1.37534	31.6471	0.949626	0.935479	0.191092	2.66838e-16	0.0106938	0.0418115	0.00697846	0.00624634	1.8663e-05	0.0256161	0.939584
0.421697	57	0.331498	2.02792	0.187563	0.18661	0.0565	2.55791e-16	0.013125	0.0315888	0.00766012	0.00849649	4.45557e-05	0.00766653	0.939584
0.421697	58	0.354871	1.64272	0.230405	0.181154	0.0646972	2.92107e-16	0.0134363	0.0549479	0.00713594	0.00946801	2.80914e-05	0.00863566	0.939584
0.421697	59	0.479614	2.70293	0.237132	0.29723	0.23044	2.962e-16	0.00875467	0.0329108	0.00550328	0.00560235	1.03643e-05	0.0116397	0.939584
0.421697	60	1.32796	22.499	0.960272	0.455224	7.95803	2.41024e-16	0.0100732	0.0386274	0.00619038	0.00670571	2.83465e-05	0.0327066	0.939584
0.421697	61	0.666835	5.92368	0.350778	0.395132	0.499866	2.29432e-16	0.00968638	0.109727	0.00502369	0.00731551	5.24057e-05	0.0148609	0.939584
0.421697	62	1.65257	22.7498	1.31579	0.447302	7.43376	2.56094e-16	0.0138453	0.0534462	0.00887018	0.00897428	2.27309e-05	0.0388059	0.939584
0.421697	63	0.15648	0.496749	0.117202	0.0692646	0.00496142	3.21815e-16	0.017875	0.0608794	0.0108663	0.012492	3.51542e-05	0.00372805	0.939584
0.421697	64	0.233257	1.74626	0.126058	0.171868	0.00906885	3.00478e-16	0.00999598	0.0416524	0.0058619	0.00675005	1.86277e-05	0.00520102	0.939584
0.421697	65	1.49508	25.7692	0.989447	0.401543	14.1534	2.99629e-16	0.0125918	0.0636229	0.00918339	0.00665814	1.65506e-05	0.0323639	0.939584
0.421697	66	0.0893745	0.662303	0.0296667	0.0655755	0.0102893	3.07417e-16	0.00842178	0.0277957	0.00444174	0.00638436	3.32934e-06	0.00184013	0.939584
