FocalLength	QR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
197	0.00342075	0.00201077	0.00215404	1.77133e-06	2.81623e-16	0.00343807	0.0020421	0.00218067	1.52752e-06	1.10788e-05	0.94
198	0.00326026	0.00193599	0.002032	1.5898e-06	2.80461e-16	0.00330357	0.0019995	0.002069	1.45883e-06	1.02316e-05	0.98
199	0.00321083	0.00189049	0.00199914	1.57986e-06	2.79317e-16	0.00327805	0.00196742	0.00204699	1.45508e-06	1.0268e-05	0.96
200	0.00351438	0.00208492	0.00219058	1.86805e-06	2.76793e-16	0.00356901	0.00217334	0.00222667	1.6549e-06	1.18033e-05	0.92
201	0.00343537	0.00204779	0.00212347	1.86864e-06	2.83114e-16	0.0034963	0.00213641	0.00218042	1.5712e-06	1.16958e-05	1
202	0.00363772	0.00215598	0.00226233	2.0544e-06	2.80356e-16	0.00367275	0.00222535	0.00229615	1.69234e-06	1.24414e-05	0.94
203	0.00343596	0.00205316	0.00213001	1.79785e-06	2.76867e-16	0.00350155	0.00212059	0.00219092	1.55214e-06	1.10679e-05	0.98
204	0.00368658	0.00221617	0.00227877	2.02926e-06	2.75071e-16	0.00377588	0.00232556	0.00236411	1.71385e-06	1.15235e-05	0.9
205	0.00386866	0.00230893	0.00241969	2.20569e-06	2.77759e-16	0.00390673	0.00237648	0.00246656	1.80797e-06	1.21133e-05	0.96
206	0.00349221	0.00210393	0.00215028	1.89165e-06	2.82576e-16	0.00356652	0.00218619	0.00222095	1.60869e-06	1.19312e-05	0.96
207	0.00372138	0.00219316	0.00232497	2.19066e-06	2.82099e-16	0.00425535	0.00248545	0.00271798	6.5601e-06	1.56131e-05	0.98
208	0.00353093	0.00208192	0.00220136	1.95837e-06	2.77906e-16	0.00359903	0.00215804	0.00225927	1.72326e-06	1.11794e-05	0.86
209	0.00385301	0.00228021	0.00242023	2.2354e-06	2.78823e-16	0.00390767	0.0023524	0.00249297	1.82428e-06	1.29174e-05	0.94
210	0.00352672	0.00209397	0.00218964	1.9122e-06	2.7878e-16	0.00358098	0.00216179	0.00223711	1.66387e-06	1.16629e-05	0.92
211	0.00381895	0.00227742	0.00235557	2.3198e-06	2.79533e-16	0.00387764	0.00235736	0.00242939	1.86708e-06	1.31716e-05	0.96
212	0.00374767	0.00222838	0.00231981	2.22102e-06	2.76311e-16	0.00379679	0.00228226	0.00239677	1.82815e-06	1.2204e-05	1
213	0.00366948	0.00219575	0.00225878	2.09617e-06	2.80826e-16	0.0036754	0.0022328	0.00227151	1.86256e-06	1.14035e-05	0.9
214	0.00364817	0.00213412	0.00228959	2.13086e-06	2.75221e-16	0.00373442	0.0022271	0.00236139	1.86423e-06	1.11464e-05	1
215	0.00377706	0.00223632	0.00234378	2.21714e-06	2.78965e-16	0.00381019	0.00231159	0.00236619	1.91595e-06	1.06038e-05	0.96
216	0.00382152	0.00225041	0.00237251	2.48295e-06	2.77914e-16	0.0040369	0.00242727	0.00253264	2.41147e-06	1.34998e-05	0.98
217	0.00401595	0.00244069	0.00247134	2.34728e-06	2.83121e-16	0.00406085	0.00248142	0.00253478	2.07892e-06	1.11983e-05	0.96
218	0.00414174	0.0025028	0.00255579	2.68716e-06	2.8114e-16	0.00418546	0.00257491	0.00261226	2.03374e-06	1.29754e-05	0.98
219	0.00390586	0.00230198	0.00243122	2.46237e-06	2.806e-16	0.00399274	0.00239852	0.00252267	2.06558e-06	1.23939e-05	0.92
220	0.003944	0.00234455	0.00243468	2.46137e-06	2.78492e-16	0.00399322	0.00240136	0.00252654	2.06397e-06	1.22694e-05	0.94
221	0.00382733	0.00230109	0.00233864	2.29677e-06	2.78478e-16	0.00387222	0.00236636	0.00239494	1.94653e-06	1.14521e-05	0.9
222	0.00415954	0.00245445	0.00256263	2.85584e-06	2.76646e-16	0.00439084	0.00264156	0.00275574	3.22533e-06	1.53113e-05	0.92
223	0.00400219	0.00237214	0.00249243	2.47261e-06	2.8129e-16	0.00411736	0.00249306	0.00258353	2.20546e-06	1.16379e-05	0.96
224	0.00413815	0.00248357	0.00254392	2.74419e-06	2.78603e-16	0.0041489	0.00255377	0.00257204	2.12886e-06	1.31597e-05	0.94
225	0.0043556	0.00262196	0.00268784	2.83982e-06	2.81414e-16	0.00442496	0.00271617	0.00277143	2.34026e-06	1.27692e-05	0.96
226	0.00407265	0.00239226	0.00253259	2.7028e-06	2.79556e-16	0.00414399	0.00251176	0.00259547	2.16328e-06	1.28968e-05	0.98
227	0.00406031	0.00239578	0.00251594	2.68226e-06	2.76739e-16	0.0041257	0.00247052	0.00260018	2.22716e-06	1.28801e-05	0.9
228	0.00387523	0.00231153	0.00239384	2.41104e-06	2.81986e-16	0.00397318	0.00241951	0.00248409	2.07398e-06	1.18202e-05	0.96
229	0.00431987	0.00257108	0.00268685	2.85357e-06	2.75413e-16	0.00439073	0.00268391	0.00272013	2.39819e-06	1.28857e-05	1
230	0.00424391	0.00250963	0.00265212	2.7567e-06	2.77242e-16	0.00432951	0.00260623	0.00271514	2.36892e-06	1.17298e-05	1
231	0.00425103	0.0025131	0.00264061	2.99553e-06	2.75131e-16	0.00430154	0.00257691	0.00272747	2.35146e-06	1.25239e-05	0.98
232	0.00429781	0.00259262	0.00263601	2.74057e-06	2.82012e-16	0.0047117	0.00283456	0.00296125	4.1933e-06	1.31864e-05	0.94
233	0.00435796	0.00256403	0.00273118	3.00312e-06	2.78043e-16	0.00437642	0.00263326	0.0027643	2.40797e-06	1.32393e-05	0.96
234	0.00452985	0.00268024	0.00280914	3.23886e-06	2.8039e-16	0.0045682	0.00276592	0.00287293	2.62047e-06	1.29035e-05	0.92
235	0.00417142	0.00245493	0.00259683	2.79036e-06	2.7795e-16	0.00422996	0.00254878	0.00264723	2.32001e-06	1.2593e-05	0.98
236	0.0043273	0.00258486	0.00265322	3.01095e-06	2.7897e-16	0.00435568	0.00265184	0.002725	2.39763e-06	1.24248e-05	0.96
237	0.00423348	0.00250998	0.00261002	2.87711e-06	2.75438e-16	0.00429608	0.00261548	0.00267943	2.38189e-06	1.33016e-05	0.94
238	0.00464299	0.00282841	0.00284459	3.17437e-06	2.802e-16	0.00471376	0.00290088	0.00293158	2.65238e-06	1.23927e-05	0.92
239	0.00451765	0.00271882	0.00280359	3.06636e-06	2.78475e-16	0.00456345	0.00276926	0.00287768	2.61106e-06	1.221e-05	0.92
240	0.00463287	0.00274087	0.00288932	3.36523e-06	2.75709e-16	0.00469746	0.00283677	0.00296433	2.75546e-06	1.30974e-05	0.96
241	0.00404193	0.00242596	0.00245978	2.55484e-06	2.80373e-16	0.00413355	0.00253162	0.00254244	2.29349e-06	1.18698e-05	0.92
242	0.0045173	0.00267177	0.00282519	3.17108e-06	2.79272e-16	0.00460622	0.00277463	0.00291472	2.69198e-06	1.25204e-05	0.96
243	0.00447171	0.0026236	0.00277606	3.24939e-06	2.80019e-16	0.00451687	0.00268431	0.00285237	2.72319e-06	1.22875e-05	0.92
244	0.00450892	0.00269947	0.00278424	3.08165e-06	2.77925e-16	0.00455382	0.00276519	0.0028446	2.60372e-06	1.2076e-05	0.96
245	0.00443486	0.00267087	0.0027068	2.94425e-06	2.80921e-16	0.00456646	0.00277822	0.0028362	2.63464e-06	1.17983e-05	0.96
246	0.00485266	0.00292584	0.00297896	3.58759e-06	2.73027e-16	0.00493432	0.00301491	0.00309361	2.86858e-06	1.38797e-05	0.96
247	0.00477166	0.00280809	0.003005	3.56992e-06	2.77882e-16	0.00482265	0.00292445	0.00304034	2.87921e-06	1.24593e-05	0.94
248	0.00452719	0.00268458	0.00278258	3.46871e-06	2.78095e-16	0.0046169	0.00279606	0.00287142	2.81132e-06	1.35182e-05	0.96
249	0.00469379	0.00279365	0.00289509	3.61939e-06	2.78607e-16	0.0047561	0.00293073	0.00294428	2.79345e-06	1.33854e-05	0.92
250	0.00482167	0.00284089	0.00301328	3.69159e-06	2.79321e-16	0.00484749	0.00293491	0.00305987	2.92487e-06	1.40436e-05	0.98
251	0.00480674	0.00285457	0.00300927	3.40529e-06	2.79135e-16	0.00490536	0.00294548	0.00311555	2.99251e-06	1.21557e-05	0.98
252	0.00474571	0.00285032	0.00291242	3.56856e-06	2.81752e-16	0.0048327	0.0029372	0.00304524	2.87099e-06	1.23948e-05	0.94
253	0.00474317	0.00284918	0.00291776	3.48747e-06	2.82894e-16	0.00486874	0.00298138	0.00304658	2.98624e-06	1.28183e-05	0.94
254	0.00449501	0.00265503	0.00278778	3.22086e-06	2.76617e-16	0.00458962	0.00275298	0.00287593	2.79627e-06	1.15768e-05	0.96
255	0.00492512	0.00294559	0.00303503	3.71386e-06	2.81603e-16	0.00504117	0.00307334	0.0031438	3.05302e-06	1.32348e-05	0.94
256	0.00485016	0.00287432	0.00300454	3.6709e-06	2.74343e-16	0.00493555	0.00300396	0.00308921	3.03054e-06	1.27624e-05	1
257	0.00482186	0.00288148	0.00299846	3.66596e-06	2.78997e-16	0.00489548	0.0029987	0.00307175	3.00888e-06	1.33458e-05	0.98
258	0.00492679	0.00292052	0.00306924	3.61524e-06	2.79474e-16	0.00502812	0.00305379	0.00315212	3.09932e-06	1.25378e-05	0.94
259	0.0047311	0.00281933	0.00291725	3.53041e-06	2.82799e-16	0.00479405	0.00290617	0.00300129	2.94486e-06	1.32914e-05	0.96
260	0.00478983	0.00284254	0.00296873	3.6876e-06	2.77018e-16	0.00488591	0.00292789	0.00309356	3.09424e-06	1.2713e-05	0.96
261	0.00491743	0.00291597	0.00303019	3.94758e-06	2.80845e-16	0.00495834	0.00303696	0.00305844	3.16505e-06	1.30418e-05	0.9
262	0.00485987	0.00288962	0.00303434	3.60958e-06	2.81187e-16	0.00495152	0.00299586	0.00310737	3.21261e-06	1.1677e-05	0.98
263	0.00469965	0.0028211	0.00287374	3.34123e-06	2.81746e-16	0.00483689	0.0029274	0.003006	3.08925e-06	1.19395e-05	0.9
264	0.00491992	0.0029294	0.00306149	3.68474e-06	2.8122e-16	0.00497006	0.0030126	0.00309731	3.19823e-06	1.15772e-05	0.92
265	0.00505107	0.00301362	0.0031137	4.07942e-06	2.79979e-16	0.00511227	0.00312833	0.00317742	3.2669e-06	1.35947e-05	0.94
266	0.00519703	0.00309897	0.0032248	4.26629e-06	2.82767e-16	0.00525012	0.00319366	0.00328819	3.40656e-06	1.29553e-05	0.94
267	0.00496473	0.00291317	0.00307921	4.12716e-06	2.7818e-16	0.00503713	0.003035	0.00314684	3.38889e-06	1.31497e-05	0.94
268	0.00480494	0.00283258	0.00296962	3.88084e-06	2.80403e-16	0.00493529	0.00294008	0.00309945	3.30835e-06	1.22159e-05	1
269	0.00514956	0.0030674	0.00318312	4.12871e-06	2.85618e-16	0.00520806	0.00316247	0.00326202	3.35646e-06	1.30496e-05	0.92
270	0.00519243	0.00310841	0.00322134	3.97882e-06	2.7986e-16	0.00527931	0.00321796	0.00329601	3.39659e-06	1.26081e-05	0.88
271	0.00497271	0.00298519	0.00303584	3.98829e-06	2.75972e-16	0.00503213	0.00304629	0.00315132	3.23859e-06	1.29678e-05	1
272	0.00534288	0.0031709	0.00329754	4.62686e-06	2.82528e-16	0.00544928	0.00329376	0.00343821	3.59878e-06	1.46246e-05	0.98
273	0.00533337	0.00317521	0.00332805	4.26715e-06	2.81739e-16	0.00539112	0.00327596	0.00339569	3.52851e-06	1.32753e-05	0.96
274	0.00538892	0.00319012	0.00335808	4.49463e-06	2.84011e-16	0.00545585	0.00332957	0.00344095	3.57757e-06	1.39406e-05	0.96
275	0.00560346	0.0033634	0.00345583	4.73628e-06	2.86033e-16	0.00565932	0.00345835	0.00354668	3.86396e-06	1.26431e-05	0.96
276	0.00553672	0.00336981	0.00339123	4.60305e-06	2.77758e-16	0.0056708	0.00349527	0.00355572	3.79779e-06	1.3616e-05	0.96
277	0.00520474	0.00316256	0.0031669	4.10353e-06	2.87145e-16	0.00532296	0.00326519	0.00329082	3.65241e-06	1.25146e-05	0.98
278	0.00509405	0.00302149	0.00312845	4.27526e-06	2.80167e-16	0.00517165	0.00312638	0.00321228	3.67207e-06	1.23825e-05	0.9
279	0.00562677	0.00342328	0.00342891	4.89039e-06	2.78388e-16	0.00564998	0.00353104	0.00347815	3.85186e-06	1.41219e-05	1
280	0.0054605	0.00325385	0.00340418	4.44664e-06	2.82235e-16	0.00549237	0.00336407	0.00340315	3.80448e-06	1.23606e-05	0.94
281	0.00560138	0.00331067	0.00346128	5.18602e-06	2.78856e-16	0.00565865	0.00345114	0.00353722	3.9898e-06	1.49704e-05	0.98
282	0.00534994	0.00322471	0.00330256	4.36837e-06	2.86046e-16	0.00543484	0.00331739	0.00338385	3.92097e-06	1.13049e-05	0.94
283	0.0054154	0.00321691	0.00339056	4.28497e-06	2.79048e-16	0.00548228	0.00332053	0.00343844	3.85037e-06	1.14537e-05	1
284	0.0056534	0.00338005	0.00348968	4.88944e-06	2.80217e-16	0.00570455	0.00347041	0.00358563	3.94199e-06	1.38553e-05	0.94
285	0.00552067	0.00331137	0.00336228	4.98268e-06	2.79028e-16	0.00571623	0.00345334	0.00356195	4.99156e-06	1.46817e-05	0.96
286	0.00566587	0.00337615	0.00353115	4.65716e-06	2.78839e-16	0.00576909	0.0035154	0.00363257	4.00455e-06	1.30886e-05	1
287	0.0052688	0.00315159	0.0032427	4.55672e-06	2.83271e-16	0.00536807	0.00325841	0.00335484	3.86602e-06	1.21357e-05	0.96
288	0.00572303	0.00341581	0.00353768	5.20696e-06	2.8519e-16	0.00583935	0.00357179	0.00363865	4.28137e-06	1.30205e-05	0.98
289	0.00540585	0.00327823	0.00329152	4.69581e-06	2.81093e-16	0.0055147	0.00339957	0.00343485	3.73321e-06	1.43101e-05	0.94
290	0.00564449	0.00342561	0.00344702	4.81891e-06	2.85547e-16	0.00574676	0.00356693	0.00355257	3.98711e-06	1.27775e-05	0.98
291	0.00562784	0.00331149	0.00347128	5.30262e-06	2.88164e-16	0.00569266	0.00342754	0.00356485	4.16145e-06	1.43664e-05	0.92
292	0.00572363	0.00342869	0.003513	5.20471e-06	2.77874e-16	0.00585205	0.0035789	0.00364999	4.24995e-06	1.4485e-05	0.98
293	0.00598174	0.00356277	0.00370151	5.58143e-06	2.80569e-16	0.00597929	0.00364774	0.00375443	4.33689e-06	1.43577e-05	0.96
294	0.00734408	0.00438615	0.0044724	3.36126e-05	2.79544e-16	0.00725719	0.00444641	0.00445453	3.21538e-05	2.01831e-05	1
295	0.0059136	0.0035273	0.00368476	5.36257e-06	2.83314e-16	0.00605592	0.00368631	0.00382194	4.43599e-06	1.30727e-05	0.98
296	0.00572228	0.00339342	0.00357403	4.78229e-06	2.84509e-16	0.00578043	0.00351931	0.00361221	4.20793e-06	1.28788e-05	0.98
297	0.00627192	0.00377327	0.00387167	6.03084e-06	2.90806e-16	0.00645012	0.00394978	0.00404827	4.82395e-06	1.3896e-05	0.98
298	0.00612755	0.00366639	0.00379426	6.26669e-06	2.8118e-16	0.00587642	0.00356587	0.0037148	4.16596e-06	1.57579e-05	0.88
299	0.00587383	0.0034422	0.00370649	5.32383e-06	2.86213e-16	0.00598477	0.00357103	0.00384062	4.39945e-06	1.3343e-05	0.92
