TranslationRange	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
1566.75	0.0155805	0.0204675	0.00483836	0.00462231	9.58541e-06	2.79293e-16	0.015852	0.0304926	0.00501566	0.00493357	6.20172e-06	0.000192291	0.96
1698.24	0.0166303	0.0298697	0.00527365	0.00489883	1.01474e-05	2.75657e-16	0.0168377	0.0411481	0.0054753	0.00520448	6.23181e-06	0.000198135	0.92
1840.77	0.017982	0.0280559	0.00566155	0.00536869	1.12975e-05	2.76706e-16	0.0180611	0.0398721	0.00581535	0.00564567	6.65077e-06	0.000213399	0.96
1995.26	0.0169405	0.0371125	0.00535663	0.00496706	1.1234e-05	2.78157e-16	0.0171949	0.067243	0.00550215	0.0053102	9.50193e-06	0.00021508	0.9
2162.72	0.0179594	0.0318282	0.00571161	0.00531112	1.24774e-05	2.7508e-16	0.0177628	0.0417757	0.00584087	0.00546466	6.64891e-06	0.00021164	0.98
2344.23	0.016602	0.02878	0.00519748	0.00490578	1.11757e-05	2.80458e-16	0.0163551	0.0392137	0.00529853	0.00502865	6.02346e-06	0.000204456	0.98
2540.97	0.0148217	0.0230104	0.00457482	0.00446523	8.37294e-06	2.75911e-16	0.014938	0.0327402	0.00472906	0.00464727	5.57643e-06	0.000174221	0.96
2754.23	0.0170606	0.0352737	0.0053431	0.00507492	1.11946e-05	2.8075e-16	0.0170395	0.0535548	0.00550343	0.00523496	6.77135e-06	0.000208659	1
2985.38	0.0160181	0.0232432	0.00500857	0.00472656	1.01697e-05	2.76137e-16	0.0164934	0.0395703	0.00524792	0.00510767	8.36992e-06	0.000204842	0.96
3235.94	0.0153095	0.0224639	0.0047542	0.00451362	9.36475e-06	2.79816e-16	0.0155203	0.032394	0.00494176	0.00477329	7.07276e-06	0.000198105	0.96
3507.52	0.016358	0.0303567	0.00511469	0.0048665	1.06173e-05	2.82025e-16	0.0165881	0.041984	0.00529738	0.00521193	6.08983e-06	0.000203113	0.96
3801.89	0.01724	0.0321436	0.00543162	0.0051064	1.14395e-05	2.80029e-16	0.0172024	0.0415332	0.00558545	0.0053093	6.43702e-06	0.000208007	0.98
4120.98	0.0168814	0.0289261	0.00532415	0.00497782	1.08509e-05	2.76239e-16	0.0167236	0.0390763	0.00540358	0.0051168	6.37259e-06	0.00020127	0.98
4466.84	0.0156326	0.0211411	0.00490483	0.00461162	9.29059e-06	2.78892e-16	0.0156314	0.0284308	0.00498397	0.00486004	5.911e-06	0.000187847	1
4841.72	0.0163218	0.0249995	0.00508746	0.00486486	1.04023e-05	2.77384e-16	0.0162254	0.0347427	0.00521873	0.00504271	5.96391e-06	0.000205105	0.98
5248.07	0.0165532	0.0268371	0.00520007	0.00496767	1.01587e-05	2.7714e-16	0.0165057	0.0362697	0.00529181	0.00515144	6.13212e-06	0.000190277	0.92
5688.53	0.0162624	0.0222327	0.00512803	0.00481309	1.00017e-05	2.80922e-16	0.0162615	0.0311087	0.00524267	0.00503156	6.19996e-06	0.000185511	0.94
6165.95	0.0228949	0.235445	0.00727443	0.00684449	5.19105e-05	2.80975e-16	0.10311	4.73869	0.0239801	0.0358767	0.0249649	0.00226108	0.98
6683.44	0.0166669	0.0290226	0.0052941	0.00491124	1.05217e-05	2.74933e-16	0.0168533	0.0416284	0.0054556	0.00524011	6.66528e-06	0.000202506	0.98
7244.36	0.0167858	0.0333282	0.00526163	0.00494439	1.15229e-05	2.73058e-16	0.0167356	0.0457577	0.00537211	0.0052239	6.3513e-06	0.000214639	0.94
7852.36	0.0222684	0.233094	0.00667195	0.00668457	0.000118411	2.82475e-16	0.0251711	0.259168	0.00746284	0.00778375	0.000170452	0.000298008	0.94
8511.38	0.0171872	0.0326982	0.00544456	0.00503551	1.16931e-05	2.72027e-16	0.017226	0.0494355	0.00556452	0.0052857	7.65296e-06	0.000220624	0.98
9225.71	0.0161762	0.025677	0.00508279	0.00479198	1.01516e-05	2.76448e-16	0.0163281	0.0342811	0.00523883	0.00503233	6.39857e-06	0.000198798	0.92
