TranslationRange	FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
0.00749894	33	nan	301.893	-nan	-nan	-nan	nan	1802.8	89958	1679.12	35.2936	3.69251e+06	-nan	0.00200801
0.00749894	34	nan	194.84	-nan	-nan	-nan	nan	10201.4	2.57458e+06	9446.5	116.858	2.73066e+09	-nan	0.00200801
0.00749894	35	nan	359.748	-nan	-nan	-nan	nan	17184.5	6.66644e+06	15946.6	73.6202	1.36603e+10	-nan	0.00200801
0.00749894	36	nan	355.013	-nan	-nan	-nan	nan	3123.66	751152	2657.86	40.1342	4.99185e+08	-nan	0.00200801
0.00749894	37	nan	271.511	-nan	-nan	-nan	nan	3273.35	479592	3069.77	46.668	2.35506e+07	-nan	0.00200801
0.00749894	38	nan	217.935	-nan	-nan	-nan	nan	6087.88	1.42483e+06	4784.06	74.8628	2.58905e+09	-nan	0.00200801
0.00749894	39	nan	643.698	-nan	-nan	-nan	nan	4355.17	774584	4191.01	67.2905	2.27664e+07	-nan	0.00200801
0.00749894	40	nan	244.181	-nan	-nan	-nan	nan	2543.86	106585	2352.85	39.646	1.28693e+07	-nan	0.00200801
0.00749894	41	nan	204.601	-nan	-nan	-nan	nan	2862.43	309140	2691.83	38.1235	2.5072e+07	-nan	0.00200801
0.00749894	42	nan	211.733	-nan	-nan	-nan	nan	5299.43	578474	4913.23	73.8595	1.96765e+08	-nan	0.00200801
0.00749894	43	nan	370.547	-nan	-nan	-nan	nan	3947.19	769839	3106.11	57.9703	9.13621e+08	-nan	0.00200801
0.00749894	44	nan	3322.13	-nan	-nan	-nan	nan	2419.32	129575	2265.49	36.7868	7.90098e+06	-nan	0.00200801
0.00749894	45	nan	214.561	-nan	-nan	-nan	nan	3258.14	440700	3135.66	41.9682	1.01594e+07	-nan	0.00200801
0.00749894	46	nan	490.26	-nan	-nan	-nan	nan	166462	5.72191e+07	163886	1056.09	2.68551e+11	-nan	0.00200801
0.00749894	47	nan	1457.43	-nan	-nan	-nan	nan	5264.86	225319	4972.7	65.0844	3.80314e+07	-nan	0.00200801
0.00749894	48	nan	292.119	-nan	-nan	-nan	nan	24980.2	7.22194e+06	21573.8	484.243	4.40143e+10	-nan	0.00200801
0.00749894	49	nan	332.139	-nan	-nan	-nan	nan	7853.32	1.62223e+06	7414.25	91.3911	9.20995e+08	-nan	0.00200801
0.00749894	50	nan	466.098	-nan	-nan	-nan	nan	24955.7	3.49372e+06	24574.9	241.401	1.28105e+09	-nan	0.00200801
0.00749894	51	nan	444.866	-nan	-nan	-nan	nan	3240.49	111908	3022.79	45.9661	1.58362e+07	-nan	0.00200801
0.00749894	52	nan	338.146	-nan	-nan	-nan	nan	6817.4	406275	6503.33	63.8225	8.32327e+07	-nan	0.00200801
0.00749894	53	nan	3662.95	-nan	-nan	-nan	nan	5807.29	543995	5420.24	66.673	1.09104e+08	-nan	0.00200801
0.00749894	54	nan	360.141	-nan	-nan	-nan	nan	16763.2	3.77527e+06	15859.4	51.5363	4.71383e+09	-nan	0.00200801
0.00749894	55	nan	1108.91	-nan	-nan	-nan	nan	4153.74	263550	3922.79	55.7691	1.42552e+07	-nan	0.00200801
0.00749894	56	nan	531.697	-nan	-nan	-nan	nan	26103.9	4.67408e+06	25551.7	263.002	5.06792e+08	-nan	0.00200801
0.00749894	57	nan	552.136	-nan	-nan	-nan	nan	9151.36	798768	8360.66	67.9239	9.13662e+08	-nan	0.00200801
0.00749894	58	nan	386.311	-nan	-nan	-nan	nan	5394.31	565913	5252.41	67.2434	6.60743e+06	-nan	0.00200801
0.00749894	59	nan	334.845	-nan	-nan	-nan	nan	4455.71	208024	4206.84	52.2104	3.45908e+07	-nan	0.00200801
0.00749894	60	nan	321.947	-nan	-nan	-nan	nan	7772.72	340461	7233.15	82.0894	1.48993e+08	-nan	0.00200801
0.00749894	61	nan	213.387	-nan	-nan	-nan	nan	2728.48	150816	2530.51	41.8888	5.15685e+06	-nan	0.00200801
0.00749894	62	nan	352.944	-nan	-nan	-nan	nan	10889.4	943668	10291	88.5658	5.80287e+08	-nan	0.00200801
0.00749894	63	nan	273.997	-nan	-nan	-nan	nan	5686.91	651342	5561.07	72.8252	5.62859e+06	-nan	0.00200801
0.00749894	64	nan	434.358	-nan	-nan	-nan	nan	20761.1	977500	19992.2	160.566	8.15131e+08	-nan	0.00200801
0.00749894	65	nan	217.579	-nan	-nan	-nan	nan	9293.38	644309	9050.05	77.1331	3.87419e+07	-nan	0.00200801
0.00749894	66	nan	300.656	-nan	-nan	-nan	nan	4524.2	165664	4311.42	57.2328	1.48213e+07	-nan	0.00200801
0.00749894	67	nan	664.048	-nan	-nan	-nan	nan	2716.34	72324.4	2511.69	41.7328	6.46185e+06	-nan	0.00200801
0.00749894	68	nan	423.572	-nan	-nan	-nan	nan	5981.12	317096	5722.38	82.2047	5.68962e+07	-nan	0.00200801
0.00749894	69	nan	272.488	-nan	-nan	-nan	nan	10311.9	403705	9806.23	76.299	3.62222e+07	-nan	0.00200801
0.00749894	70	nan	213.975	-nan	-nan	-nan	nan	6393.37	474276	6118.43	60.5052	5.45535e+07	-nan	0.00200801
0.00749894	71	nan	314.27	-nan	-nan	-nan	nan	7312.42	414182	6764.47	85.837	1.4543e+08	-nan	0.00200801
0.00749894	72	nan	224.926	-nan	-nan	-nan	nan	4110.07	135138	3965.94	50.2352	9.67162e+06	-nan	0.00200801
0.00749894	73	nan	321.245	-nan	-nan	-nan	nan	10227.2	585276	9697.87	79.2457	4.776e+08	-nan	0.00200801
0.00749894	74	nan	380.733	-nan	-nan	-nan	nan	5130.91	246877	4939.12	65.7308	9.17945e+06	-nan	0.00200801
0.00749894	75	nan	686.018	-nan	-nan	-nan	nan	62447.3	5.73706e+06	61429.8	356.083	4.45053e+09	-nan	0.00200801
0.00749894	76	nan	362.083	-nan	-nan	-nan	nan	4990.58	190942	4800.81	50.4565	1.84479e+07	-nan	0.00200801
0.00749894	77	nan	449.763	-nan	-nan	-nan	nan	32317.6	2.7723e+06	31322	98.3429	4.23767e+09	-nan	0.00200801
0.00749894	78	nan	695.092	-nan	-nan	-nan	nan	12024.2	638444	11770.3	99.6101	9.04352e+07	-nan	0.00200801
0.00749894	79	nan	326.574	-nan	-nan	-nan	nan	9636.72	397045	9476.75	64.2424	3.2933e+07	-nan	0.00200801
0.00749894	80	nan	456.17	-nan	-nan	-nan	nan	20002.2	1.88741e+06	19917.6	126.719	3.01229e+07	-nan	0.00200801
0.00749894	81	nan	536.388	-nan	-nan	-nan	nan	14780.4	460065	14601.8	97.206	7.50491e+07	-nan	0.00200801
0.00749894	82	nan	216.897	-nan	-nan	-nan	nan	7906.75	217102	7501.2	64.6497	1.10843e+08	-nan	0.00200801
0.00749894	83	nan	405.543	-nan	-nan	-nan	nan	11305.1	296151	11147.8	83.7266	2.76523e+07	-nan	0.00200801
0.00749894	84	nan	475.686	-nan	-nan	-nan	nan	3026.71	152816	2989.83	49.1935	391322	-nan	0.00200801
0.00749894	85	nan	300.652	-nan	-nan	-nan	nan	3922.41	101229	3568.91	60.9646	1.75832e+07	-nan	0.00200801
0.00749894	86	nan	209.076	-nan	-nan	-nan	nan	10267	565397	9862.3	93.9031	4.15018e+08	-nan	0.00200801
0.00749894	87	nan	415.036	-nan	-nan	-nan	nan	13580.7	568529	13372.2	79.1582	4.35415e+07	-nan	0.00200801
0.00749894	88	nan	274.904	-nan	-nan	-nan	nan	3840.93	58789.7	3496.49	46.7159	2.6621e+07	-nan	0.00200801
0.00749894	89	nan	507.887	-nan	-nan	-nan	nan	12211.8	494019	11919.4	78.7266	1.29367e+08	-nan	0.00200801
0.00749894	90	nan	334.804	-nan	-nan	-nan	nan	18505.7	791312	18234.5	89.5821	8.54387e+07	-nan	0.00200801
0.00749894	91	nan	498.513	-nan	-nan	-nan	nan	99949.1	6.05461e+06	99846.9	309.514	2.90511e+08	-nan	0.00200801
0.00749894	92	nan	345.079	-nan	-nan	-nan	nan	9369.43	264498	8574.92	81.0671	1.49005e+08	-nan	0.00200801
0.00749894	93	nan	403.488	-nan	-nan	-nan	nan	5167.37	161857	5049.04	45.1716	7.38503e+06	-nan	0.00200801
0.00749894	94	nan	437.507	-nan	-nan	-nan	nan	7898.79	198821	7829.79	76.2455	5.86952e+06	-nan	0.00200801
0.00749894	95	nan	330.642	-nan	-nan	-nan	nan	480427	3.30547e+07	477684	1516.14	1.6605e+11	-nan	0.00200801
0.00749894	96	nan	301.733	-nan	-nan	-nan	nan	7967.7	144424	7842.84	72.0072	9.30507e+06	-nan	0.00200801
0.00749894	97	nan	458.177	-nan	-nan	-nan	nan	10294.2	474451	10176.5	79.1798	6.80248e+06	-nan	0.00200801
0.00749894	98	nan	286.84	-nan	-nan	-nan	nan	12030	276903	11791.8	91.3603	1.31255e+07	-nan	0.00200801
0.00749894	99	nan	930.295	-nan	-nan	-nan	nan	42737.9	1.25677e+06	41568.6	281.791	1.41272e+09	-nan	0.00200801
0.00749894	100	nan	533.756	-nan	-nan	-nan	nan	7745.88	179235	7531.23	76.5365	4.08559e+07	-nan	0.00200801
0.00749894	101	nan	441.235	-nan	-nan	-nan	nan	31269.4	1.00362e+06	31004.9	221.197	6.449e+07	-nan	0.00200801
0.00749894	102	nan	232.249	-nan	-nan	-nan	nan	566591	2.33151e+07	565537	1245.29	3.22247e+10	-nan	0.00200801
0.00749894	103	nan	400.101	-nan	-nan	-nan	nan	2511.56	49302.9	2310.48	54.2632	6.81403e+06	-nan	0.00200801
0.00749894	104	nan	170.585	-nan	-nan	-nan	nan	1662.29	34738.1	1613.91	47.182	805276	-nan	0.00200801
0.00749894	105	nan	742.826	-nan	-nan	-nan	nan	8821.67	157180	8338.75	95.5944	5.92843e+07	-nan	0.00200801
0.00749894	106	nan	234.081	-nan	-nan	-nan	nan	4086.51	92338.7	4018.09	69.0728	5.86923e+06	-nan	0.00200801
0.00749894	107	nan	244.745	-nan	-nan	-nan	nan	3655.68	90682.3	3526.14	74.0089	1.21577e+07	-nan	0.00200801
0.00749894	108	nan	323.849	-nan	-nan	-nan	nan	23471.6	645705	22752	212.296	8.23732e+08	-nan	0.00200801
0.00749894	109	nan	274.237	-nan	-nan	-nan	nan	32566.7	760972	32406.6	121.516	7.62565e+07	-nan	0.00200801
0.00749894	110	nan	231.828	-nan	-nan	-nan	nan	8320.62	107402	8256.41	71.3858	1.94659e+06	-nan	0.00200801
0.00749894	111	nan	482.386	-nan	-nan	-nan	nan	24857.7	513183	24714	134.99	2.71112e+07	-nan	0.00200801
0.00749894	112	nan	460.058	-nan	-nan	-nan	nan	12231.2	140540	11725.9	114.817	7.56657e+07	-nan	0.00200801
0.00749894	113	nan	291.16	-nan	-nan	-nan	nan	98130.6	3.26398e+06	97999.5	280.099	1.54484e+08	-nan	0.00200801
0.00749894	114	nan	285.033	-nan	-nan	-nan	nan	1724.26	28643.3	1610.96	46.7756	2.22468e+06	-nan	0.00200801
0.00749894	115	nan	289.519	-nan	-nan	-nan	nan	16359.4	226611	16169.8	96.0137	2.83244e+07	-nan	0.00200801
0.00749894	116	nan	480.944	-nan	-nan	-nan	nan	5766.71	46808.5	5049.69	101.676	4.63612e+07	-nan	0.00200801
0.00749894	117	136.748	595.434	91.5144	79.4673	2536.05	3.11322e-16	15439.6	399814	15394.9	114.656	1.06058e+07	1.05386	0.00200801
0.00749894	118	nan	341.106	-nan	-nan	-nan	nan	31330.2	545244	31039.8	140.967	2.20727e+07	-nan	0.00200801
0.00749894	119	nan	331.126	-nan	-nan	-nan	nan	11875.7	201389	11678.4	84.4271	9.20021e+06	-nan	0.00200801
0.00749894	120	nan	354.178	-nan	-nan	-nan	nan	4308.83	65889.1	4277.26	65.9795	483647	-nan	0.00200801
0.00749894	121	nan	266.721	-nan	-nan	-nan	nan	8288.08	118859	8124.12	142.39	4.65537e+06	-nan	0.00200801
0.00749894	122	nan	272.567	-nan	-nan	-nan	nan	2815.33	25047.3	2755.43	52.7318	1.34316e+06	-nan	0.00200801
0.00749894	123	nan	291.073	-nan	-nan	-nan	nan	44611.8	669793	44540	135.696	4.96811e+07	-nan	0.00200801
0.00749894	124	nan	415.386	-nan	-nan	-nan	nan	97919.9	746297	97551.7	370.062	3.9778e+08	-nan	0.00200801
0.00749894	125	nan	428.668	-nan	-nan	-nan	nan	13812.2	137426	13490.7	92.6102	3.03714e+07	-nan	0.00200801
0.00749894	126	nan	187.787	-nan	-nan	-nan	nan	3595.21	25963.1	3551.87	68.3043	725397	-nan	0.00200801
0.00749894	127	nan	225.444	-nan	-nan	-nan	nan	4846.1	68500.4	4793.56	64.943	589102	-nan	0.00200801
0.00749894	128	nan	205.232	-nan	-nan	-nan	nan	9725.55	38936.9	9611.74	87.4625	3.64575e+06	-nan	0.00200801
0.00749894	129	nan	243.743	-nan	-nan	-nan	nan	2505.08	16299.3	2462.21	70.9075	687606	-nan	0.00200801
0.00749894	130	nan	465.389	-nan	-nan	-nan	nan	96530	2.01133e+06	96234.6	357.103	1.05417e+09	-nan	0.00200801
0.00749894	131	nan	259.403	-nan	-nan	-nan	nan	8653.29	61921.4	8562.66	88.1796	5.08879e+06	-nan	0.00200801
0.00749894	133	nan	319.017	-nan	-nan	-nan	nan	2177.02	25964	2112.16	65.6508	521146	-nan	0.00200801
0.00749894	134	nan	629.622	-nan	-nan	-nan	nan	20992.2	245267	20842.2	61.6763	3.10637e+07	-nan	0.00200801
0.00749894	137	178.378	575.627	127.019	97.9932	2881.29	2.71406e-16	53770.1	1.01657e+06	53333.6	259.115	8.00892e+08	1.11616	0.00200801
0.00749894	138	nan	426.6	-nan	-nan	-nan	nan	117327	1.99129e+06	114197	436.66	1.21389e+10	-nan	0.00200801
0.00749894	139	nan	910.756	-nan	-nan	-nan	nan	13923.7	96150.7	13866.5	72.0658	3.02256e+06	-nan	0.00200801
0.00749894	141	nan	493.639	-nan	-nan	-nan	nan	3440.52	43550	3394.73	47.5919	673416	-nan	0.00200801
0.00749894	146	nan	227.233	-nan	-nan	-nan	nan	15388.8	177405	15336.2	131.658	4.11234e+06	-nan	0.00200801
0.00812831	6	nan	19.6928	-nan	-nan	-nan	nan	234.763	1346.32	211.313	4.91818	28170.9	-nan	0.012004
0.00812831	7	nan	25.1288	-nan	-nan	-nan	nan	314.77	6938.95	288.129	7.32577	256200	-nan	0.012004
0.00812831	8	nan	30.424	-nan	-nan	-nan	nan	303.24	3178.2	267.286	8.04079	151589	-nan	0.012004
0.00812831	9	nan	31.5893	-nan	-nan	-nan	nan	289.76	4786.42	274.259	8.25149	42519.1	-nan	0.012004
0.00812831	10	nan	45.0202	-nan	-nan	-nan	nan	330.849	7017.26	281.894	8.8538	242425	-nan	0.012004
0.00812831	11	nan	48.0231	-nan	-nan	-nan	nan	269.667	5994.92	235.917	8.64212	174970	-nan	0.012004
0.00812831	12	nan	60.4767	-nan	-nan	-nan	nan	381.319	8926.11	330.144	12.1275	280642	-nan	0.012004
0.00812831	13	nan	143.349	-nan	-nan	-nan	nan	689.174	70632.8	628	15.4759	4.75041e+06	-nan	0.012004
0.00812831	14	nan	156.966	-nan	-nan	-nan	nan	572.972	30694.7	507.336	14.4907	1.86385e+06	-nan	0.012004
0.00812831	15	nan	103.124	-nan	-nan	-nan	nan	827.275	132243	747.963	17.8767	1.10097e+07	-nan	0.012004
0.00812831	16	nan	104.012	-nan	-nan	-nan	nan	505.094	34455.6	457.893	13.1834	657046	-nan	0.012004
0.00812831	17	nan	278.516	-nan	-nan	-nan	nan	691.081	31301.3	641.017	17.4791	441214	-nan	0.012004
0.00812831	18	nan	177.1	-nan	-nan	-nan	nan	4571.28	1.00644e+06	4523.2	110.959	5.65989e+06	-nan	0.012004
0.00812831	19	nan	259.924	-nan	-nan	-nan	nan	695.428	71981.6	639.124	16.909	2.88195e+06	-nan	0.012004
0.00812831	20	nan	495.674	-nan	-nan	-nan	nan	462.981	33672.2	427.94	14.6413	313224	-nan	0.012004
0.00812831	21	nan	148.177	-nan	-nan	-nan	nan	791.643	86166.9	704.662	18.7594	7.1823e+06	-nan	0.012004
0.00812831	22	nan	159.999	-nan	-nan	-nan	nan	743.156	87271.9	675.697	18.5561	4.11572e+06	-nan	0.012004
0.00812831	23	nan	275.32	-nan	-nan	-nan	nan	25796	1.19498e+07	25751.5	82.8087	2.46192e+06	-nan	0.012004
0.00812831	24	nan	180.567	-nan	-nan	-nan	nan	1528.79	185228	1412.55	31.1232	1.78359e+07	-nan	0.012004
0.00812831	25	nan	212.558	-nan	-nan	-nan	nan	740.14	35895.2	675.046	19.4223	1.23882e+06	-nan	0.012004
0.00812831	26	nan	354.566	-nan	-nan	-nan	nan	2232.43	531167	2101.39	22.9682	6.99006e+07	-nan	0.012004
0.00812831	27	nan	320.033	-nan	-nan	-nan	nan	2274.84	558939	2156	30.381	2.17328e+07	-nan	0.012004
0.00812831	28	nan	256.552	-nan	-nan	-nan	nan	6573.56	1.099e+06	6372.19	73.6224	1.58879e+08	-nan	0.012004
0.00812831	29	nan	218.062	-nan	-nan	-nan	nan	3172.97	469911	2492.29	50.2843	3.83888e+08	-nan	0.012004
0.00812831	30	nan	259.452	-nan	-nan	-nan	nan	1690.05	134062	1576.3	27.439	4.72161e+06	-nan	0.012004
0.00812831	31	nan	493.217	-nan	-nan	-nan	nan	11999.1	3.33932e+06	11487.2	95.9473	2.24736e+09	-nan	0.012004
0.00812831	32	nan	238.174	-nan	-nan	-nan	nan	1812.37	163996	1674.74	27.0573	1.62458e+07	-nan	0.012004
0.00812831	33	nan	298.648	-nan	-nan	-nan	nan	950.228	42015.7	867.547	25.6048	2.15747e+06	-nan	0.012004
0.00812831	34	nan	357.67	-nan	-nan	-nan	nan	3886.21	894653	3666.44	43.789	1.315e+08	-nan	0.012004
0.00812831	35	nan	515.011	-nan	-nan	-nan	nan	1622.29	159183	1489.7	25.1632	1.36188e+07	-nan	0.012004
0.00812831	36	nan	244.261	-nan	-nan	-nan	nan	1359.73	131425	1229.55	30.4471	1.35383e+07	-nan	0.012004
0.00812831	37	nan	364.864	-nan	-nan	-nan	nan	908.169	68004.5	850.816	25.3011	1.03901e+06	-nan	0.012004
0.00812831	38	nan	278.71	-nan	-nan	-nan	nan	21395.5	8.67175e+06	20870.2	461.33	6.48529e+09	-nan	0.012004
0.00812831	39	nan	580.933	-nan	-nan	-nan	nan	3365.19	465343	2628.01	52.4556	4.30374e+08	-nan	0.012004
0.00812831	40	nan	507.479	-nan	-nan	-nan	nan	2213.88	138896	2138.13	30.9102	2.62575e+06	-nan	0.012004
0.00812831	41	nan	290.514	-nan	-nan	-nan	nan	7802.88	2.15101e+06	7572.64	39.3273	3.247e+08	-nan	0.012004
0.00812831	42	nan	771.053	-nan	-nan	-nan	nan	3.12257e+06	1.27927e+09	3.12148e+06	5691.68	2.19984e+12	-nan	0.012004
0.00812831	43	nan	289.717	-nan	-nan	-nan	nan	6052.89	1.64327e+06	5866.04	36.8864	2.11004e+08	-nan	0.012004
0.00812831	44	nan	473.497	-nan	-nan	-nan	nan	2433.37	296427	2281.45	40.9481	3.1528e+07	-nan	0.012004
0.00812831	45	nan	315.795	-nan	-nan	-nan	nan	5863.22	1.48388e+06	4607.58	62.2655	2.90592e+09	-nan	0.012004
0.00812831	46	nan	229.138	-nan	-nan	-nan	nan	3175.3	399517	3021.28	43.9904	8.11759e+06	-nan	0.012004
0.00812831	47	nan	334.101	-nan	-nan	-nan	nan	3615.82	237240	3094.21	57.8538	1.49391e+08	-nan	0.012004
0.00812831	48	nan	521.639	-nan	-nan	-nan	nan	2147.96	97282.8	1807.76	38.9453	3.06471e+07	-nan	0.012004
0.00812831	49	nan	3282.88	-nan	-nan	-nan	nan	4274.81	356655	3792.66	60.985	1.09197e+08	-nan	0.012004
0.00812831	50	nan	688.564	-nan	-nan	-nan	nan	1611.34	56277.3	1493.37	33.1734	5.14784e+06	-nan	0.012004
0.00812831	51	nan	548.9	-nan	-nan	-nan	nan	3114.94	146679	2849.63	44.0514	1.972e+07	-nan	0.012004
0.00812831	52	nan	360.95	-nan	-nan	-nan	nan	3667	459266	3552.57	49.5284	1.02172e+07	-nan	0.012004
0.00812831	53	nan	252.402	-nan	-nan	-nan	nan	2187.72	171857	2056.95	33.6621	5.50475e+06	-nan	0.012004
0.00812831	54	nan	456.201	-nan	-nan	-nan	nan	1709.71	98768.7	1590.75	32.3346	4.59219e+06	-nan	0.012004
0.00812831	55	nan	1245.24	-nan	-nan	-nan	nan	3313.86	219655	3158.22	39.2756	1.41656e+07	-nan	0.012004
0.00812831	56	nan	320.156	-nan	-nan	-nan	nan	2458.73	176804	2338.25	47.8288	5.5045e+06	-nan	0.012004
0.00812831	57	nan	462.698	-nan	-nan	-nan	nan	5145.68	297765	4990.06	58.3069	1.9258e+07	-nan	0.012004
0.00812831	58	nan	288.85	-nan	-nan	-nan	nan	6875.96	837123	6728.36	108.144	7.17638e+07	-nan	0.012004
0.00812831	59	nan	304.791	-nan	-nan	-nan	nan	3234.68	137830	3094.93	49.8827	5.7155e+06	-nan	0.012004
0.00812831	60	nan	455.682	-nan	-nan	-nan	nan	5266.18	353526	4942.15	48.3308	8.91804e+07	-nan	0.012004
0.00812831	61	nan	349.803	-nan	-nan	-nan	nan	29752.1	5.41436e+06	28159.9	296.632	1.49471e+10	-nan	0.012004
0.00812831	62	nan	273.216	-nan	-nan	-nan	nan	11469.6	1.96299e+06	11303	80.0493	3.69847e+08	-nan	0.012004
0.00812831	63	nan	413.419	-nan	-nan	-nan	nan	2506.07	102123	2378.28	42.9247	4.08685e+06	-nan	0.012004
0.00812831	64	nan	460.603	-nan	-nan	-nan	nan	2646.09	113115	2574.64	42.4732	2.1973e+06	-nan	0.012004
0.00812831	65	nan	641.631	-nan	-nan	-nan	nan	4401.6	329035	4251.01	50.463	8.86676e+06	-nan	0.012004
0.00812831	66	nan	436.318	-nan	-nan	-nan	nan	5703.34	219944	5456.05	52.4273	3.69673e+07	-nan	0.012004
0.00812831	67	nan	377.809	-nan	-nan	-nan	nan	7018.37	369150	6861	55.7138	3.03379e+07	-nan	0.012004
0.00812831	68	nan	452.158	-nan	-nan	-nan	nan	2332.35	116296	2269.26	37.3881	2.3106e+06	-nan	0.012004
0.00812831	69	nan	263.174	-nan	-nan	-nan	nan	6244.7	235932	5992.65	49.7093	4.71004e+07	-nan	0.012004
0.00812831	70	nan	250.019	-nan	-nan	-nan	nan	43310.6	6.43101e+06	42596.7	146.145	7.31772e+09	-nan	0.012004
0.00812831	71	nan	498.315	-nan	-nan	-nan	nan	3769.45	127742	3469.91	50.919	3.98343e+07	-nan	0.012004
0.00812831	72	nan	778.603	-nan	-nan	-nan	nan	1992.27	35025	1795.57	45.435	5.70637e+06	-nan	0.012004
0.00812831	73	nan	423.051	-nan	-nan	-nan	nan	4656.6	200420	4518.17	41.7377	1.71714e+07	-nan	0.012004
0.00812831	74	nan	7522.04	-nan	-nan	-nan	nan	6088.5	207564	5956.22	45.0885	2.62476e+07	-nan	0.012004
0.00812831	75	nan	502.112	-nan	-nan	-nan	nan	5266.09	259026	5072.02	67.851	4.85749e+07	-nan	0.012004
0.00812831	76	nan	689.321	-nan	-nan	-nan	nan	10743.7	428090	9586.65	95.253	8.43844e+08	-nan	0.012004
0.00812831	77	nan	218.226	-nan	-nan	-nan	nan	3341.57	227754	3188.48	42.5167	1.44523e+07	-nan	0.012004
0.00812831	78	nan	373.619	-nan	-nan	-nan	nan	1885.37	106581	1484.48	37.8388	5.78186e+07	-nan	0.012004
0.00812831	79	nan	578.634	-nan	-nan	-nan	nan	7811.27	784791	7657.38	79.5818	4.11186e+07	-nan	0.012004
0.00812831	80	nan	230.432	-nan	-nan	-nan	nan	5462.84	248110	5303.53	56.5121	4.19264e+07	-nan	0.012004
0.00812831	81	nan	530.792	-nan	-nan	-nan	nan	3590.96	144421	3507.78	51.0875	2.32244e+06	-nan	0.012004
0.00812831	82	nan	600.272	-nan	-nan	-nan	nan	7319.96	433546	7211.25	44.0693	2.27977e+07	-nan	0.012004
0.00812831	83	nan	380.016	-nan	-nan	-nan	nan	27791.2	1.44733e+06	26950.9	105.944	8.62173e+08	-nan	0.012004
0.00812831	84	nan	561.387	-nan	-nan	-nan	nan	10373.4	422455	10297	86.8352	3.47201e+07	-nan	0.012004
0.00812831	85	nan	1716.17	-nan	-nan	-nan	nan	2869.76	88756.6	2568.08	50.4584	3.37892e+07	-nan	0.012004
0.00812831	86	nan	363.905	-nan	-nan	-nan	nan	2350.93	39704.4	1896.87	42.4234	1.73519e+07	-nan	0.012004
0.00812831	87	nan	727.274	-nan	-nan	-nan	nan	51429.1	3.68269e+06	51281.6	167.958	5.65933e+08	-nan	0.012004
0.00812831	88	nan	494.838	-nan	-nan	-nan	nan	23594.4	1.48937e+06	22433.4	131.598	3.27227e+09	-nan	0.012004
0.00812831	89	nan	991.271	-nan	-nan	-nan	nan	5067.51	187798	4924.88	42.2604	9.63093e+06	-nan	0.012004
0.00812831	90	nan	554.606	-nan	-nan	-nan	nan	3561.74	83119.3	3160.17	46.0739	3.75099e+07	-nan	0.012004
0.00812831	91	nan	432.801	-nan	-nan	-nan	nan	24851.2	1.9715e+06	24758.5	115.621	6.00326e+07	-nan	0.012004
0.00812831	92	nan	662.11	-nan	-nan	-nan	nan	38550.4	2.22087e+06	38460.8	115.481	2.44642e+08	-nan	0.012004
0.00812831	93	nan	476.289	-nan	-nan	-nan	nan	10948.9	474579	10722.5	122.538	8.3534e+06	-nan	0.012004
0.00812831	94	nan	366.338	-nan	-nan	-nan	nan	2720.69	60000.8	2680.06	63.7885	899318	-nan	0.012004
0.00812831	95	nan	935.515	-nan	-nan	-nan	nan	52360.2	1.41253e+06	52070.9	197.206	3.71009e+08	-nan	0.012004
0.00812831	96	nan	677.602	-nan	-nan	-nan	nan	7247.53	197998	6801.74	112.676	1.32438e+08	-nan	0.012004
0.00812831	97	nan	245.093	-nan	-nan	-nan	nan	11770.2	266666	11674.6	92.4782	9.61582e+06	-nan	0.012004
0.00812831	98	nan	999.522	-nan	-nan	-nan	nan	1780.59	23351	1711.35	47.9664	1.51012e+06	-nan	0.012004
0.00812831	99	nan	205.308	-nan	-nan	-nan	nan	4173.8	63175.2	4143.38	65.2161	370328	-nan	0.012004
0.00812831	100	nan	381.808	-nan	-nan	-nan	nan	9623.38	311161	9408.44	46.9011	7.89696e+07	-nan	0.012004
0.00812831	101	nan	378.703	-nan	-nan	-nan	nan	6578.96	158338	5785.44	85.2271	1.4726e+08	-nan	0.012004
0.00812831	102	nan	475.121	-nan	-nan	-nan	nan	10021.2	428531	9857.94	81.9895	9.50976e+07	-nan	0.012004
0.00812831	103	nan	244.386	-nan	-nan	-nan	nan	5476.83	191977	5452.54	50.7188	1.15338e+06	-nan	0.012004
0.00812831	104	nan	460.319	-nan	-nan	-nan	nan	6754.78	123506	6658.62	65.5106	1.10497e+07	-nan	0.012004
0.00812831	105	nan	284.208	-nan	-nan	-nan	nan	3952.33	74607.8	3919.95	56.8646	577834	-nan	0.012004
0.00812831	106	nan	1081.71	-nan	-nan	-nan	nan	201422	7.50935e+06	201289	754.673	1.27039e+09	-nan	0.012004
0.00812831	107	nan	455.688	-nan	-nan	-nan	nan	171225	7.35152e+06	81809.8	1960.46	9.45492e+11	-nan	0.012004
0.00812831	108	nan	360.616	-nan	-nan	-nan	nan	1.69208e+06	8.0661e+07	1.68569e+06	3661.37	1.01387e+12	-nan	0.012004
0.00812831	109	nan	866.243	-nan	-nan	-nan	nan	15141.1	327404	14262.9	92.793	5.05658e+08	-nan	0.012004
