TranslationRange	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
1698.24	0.0251285	0.0852699	0.00865472	0.00723289	2.01971e-05	2.80602e-16	0.0253773	0.120297	0.00907835	0.00754974	8.22458e-06	0.000224348	0.96
1840.77	0.0208127	0.0529063	0.00744498	0.00562622	1.23591e-05	2.86386e-16	0.0198789	0.059031	0.00747224	0.00568273	1.05064e-06	0.000153277	0.98
1995.26	0.0213484	0.0406126	0.00744524	0.00613613	1.05148e-05	2.86607e-16	0.020834	0.0578358	0.00772169	0.00607035	1.08014e-06	0.000173289	0.96
2162.72	0.0217903	0.0483241	0.00740717	0.00645096	1.39853e-05	2.8741e-16	0.0213345	0.0708005	0.00780857	0.00630914	1.00262e-06	0.000192727	1
2344.23	0.0206687	0.067303	0.00718028	0.00582299	1.59233e-05	2.89678e-16	0.0195083	0.0812384	0.00715988	0.00568496	1.00204e-06	0.000174253	0.92
2540.97	0.0225468	0.0805836	0.00786221	0.00627193	1.41241e-05	2.92268e-16	0.0218747	0.0950438	0.0081853	0.00615544	1.11778e-06	0.000185697	0.94
2754.23	0.0246614	0.0919905	0.00874291	0.00697349	1.67025e-05	2.90519e-16	0.0239626	0.113263	0.00904331	0.00670316	1.09584e-06	0.000203635	1
2985.38	0.0233729	0.0477633	0.00827222	0.00641763	1.53691e-05	2.81773e-16	0.0227258	0.0528127	0.00851091	0.00646913	1.06037e-06	0.000197904	0.98
3235.94	0.0207855	0.0699949	0.00736283	0.0058916	9.09349e-06	2.79354e-16	0.0199235	0.0744903	0.00735809	0.0057982	9.63546e-07	0.000153109	0.92
3507.52	0.0211879	0.0752612	0.00739877	0.0060122	1.10394e-05	2.84642e-16	0.0203527	0.0868677	0.00737448	0.00602773	9.58098e-07	0.000175001	0.94
3801.89	0.0230629	0.195206	0.0076135	0.00697403	9.16603e-05	2.84965e-16	0.0253473	0.329837	0.00832877	0.00771028	0.000174134	0.000262604	0.98
4120.98	0.0212131	0.0897296	0.00739744	0.00608802	1.2244e-05	2.83064e-16	0.0203807	0.105601	0.00745447	0.00601278	1.00958e-06	0.000159568	0.98
4466.84	0.0219237	0.0515776	0.00769149	0.00616493	1.60988e-05	2.90323e-16	0.0213509	0.0586697	0.0077566	0.0061792	4.9068e-06	0.000178382	1
4841.72	0.0218563	0.0463919	0.00754187	0.00630203	1.30308e-05	2.72826e-16	0.0209503	0.0612	0.00769472	0.00617647	1.14326e-06	0.000183259	0.94
5248.07	0.0221854	0.0879681	0.00780316	0.00627815	1.28796e-05	2.83661e-16	0.0215721	0.103678	0.00791023	0.00626612	9.96545e-07	0.000165737	1
5688.53	0.0204631	0.112977	0.00665	0.00611149	4.874e-05	2.90318e-16	0.0228317	0.257725	0.0072355	0.00707404	0.000143795	0.000202264	0.98
6165.95	0.0224394	0.0558719	0.00778972	0.00634951	1.56312e-05	2.86329e-16	0.0228127	0.0929406	0.00810023	0.00686776	1.25886e-05	0.00020427	1
6683.44	0.0329475	0.530984	0.0103236	0.0102656	0.000352684	2.84222e-16	0.030524	0.447096	0.0102961	0.00976701	0.000144803	0.000277893	0.98
7244.36	0.0230634	0.0493652	0.0081143	0.00633987	1.56435e-05	2.86608e-16	0.0219997	0.0616273	0.00805644	0.00629337	4.65505e-06	0.000190933	1
7852.36	0.0226994	0.1096	0.00802299	0.00621094	1.49696e-05	2.80195e-16	0.0220965	0.129279	0.00836259	0.0061527	1.2736e-06	0.000194341	0.94
8511.38	0.0219618	0.0540839	0.00754062	0.00629879	1.73832e-05	2.86427e-16	0.0204241	0.0638388	0.00755185	0.00598253	9.57359e-07	0.000171411	0.98
9225.71	0.0235972	0.0667038	0.00824637	0.00642573	1.7205e-05	2.85819e-16	0.0228546	0.0966027	0.00862849	0.00636662	1.13757e-06	0.000218153	0.98
