TranslationRange	FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
0.17378	25	13.0083	72.1493	7.69888	6.83161	109.439	2.85906e-16	0.488659	11.1586	0.330124	0.311032	0.15047	0.505079	0.490954
0.17378	26	14.4014	153.026	8.79581	8.25997	74.2475	2.86035e-16	0.426166	2.9419	0.291407	0.254757	0.0336377	0.527329	0.490954
0.17378	27	14.9254	83.9276	9.24729	8.75409	86.4279	2.85524e-16	0.388605	8.20343	0.264968	0.188866	0.33928	0.526728	0.490954
0.17378	28	15.5227	133.329	9.44873	8.58336	92.0025	2.73583e-16	0.433339	6.16743	0.297081	0.261256	0.100272	0.556833	0.490954
0.17378	29	14.2249	45.967	8.77662	7.80729	75.873	2.70061e-16	0.426817	8.95265	0.289858	0.262958	0.0179431	0.55163	0.490954
0.17378	30	13.8049	64.2399	9.0406	6.35531	110.812	2.83149e-16	0.406194	4.52452	0.285267	0.238628	0.0207868	0.511936	0.490954
0.17378	31	18.1249	197.673	10.9027	10.5732	131.724	2.75515e-16	0.609177	13.5668	0.415248	0.396	0.026775	0.554137	0.490954
0.17378	32	15.4385	65.4959	9.43459	7.77713	108.436	2.96823e-16	0.511172	11.8462	0.331479	0.343581	0.0170967	0.538084	0.490954
0.17378	33	15.2447	130.327	10.169	6.64984	136.522	2.71108e-16	0.329839	5.33933	0.205229	0.227261	0.0159365	0.489313	0.490954
0.17378	34	16.4443	103.077	11.1239	7.59661	109.308	2.7433e-16	0.554258	12.0875	0.418916	0.304568	0.0182899	0.516068	0.490954
0.17378	35	21.2433	179.233	12.9801	11.543	265.502	2.87966e-16	0.270767	2.62867	0.184098	0.158761	0.0161195	0.516087	0.490954
0.17378	36	24.8193	301.911	14.723	12.9492	670.478	2.81062e-16	0.537443	16.7506	0.410994	0.250221	0.00893263	0.565799	0.490954
0.17378	37	22.7762	820.705	14.3526	13.117	790.489	2.90949e-16	0.332019	7.9827	0.225096	0.216373	0.0181305	0.417704	0.490954
0.17378	38	17.6923	110.179	10.3376	9.91885	200.219	2.7796e-16	0.51208	9.76709	0.358166	0.278675	0.315639	0.48336	0.490954
0.17378	39	23.343	100.753	13.1176	13.5482	270.503	2.85941e-16	0.399327	4.01965	0.296801	0.217018	0.0481504	0.60321	0.490954
0.17378	40	20.7447	95.7686	11.8666	10.8291	267.307	2.80362e-16	0.574284	18.6662	0.345014	0.41179	0.00661608	0.540427	0.490954
0.17378	41	17.3525	90.0532	10.225	9.45336	151.324	3.06668e-16	0.314289	5.15593	0.21403	0.212802	0.00553118	0.431085	0.490954
0.17378	42	27.1871	256.137	17.9868	13.6851	358.992	2.7735e-16	0.684474	15.3858	0.510104	0.383126	0.088817	0.585694	0.490954
0.17378	43	20.9822	215.309	13.5192	10.8885	169.322	2.8313e-16	0.250412	2.02148	0.174535	0.150939	0.00284524	0.474786	0.490954
0.17378	44	18.3564	113.356	12.4052	9.21158	127.687	2.79286e-16	0.215305	1.34639	0.158108	0.132478	0.00092824	0.450128	0.490954
0.17378	45	20.7391	232.487	11.862	12.9202	232.71	2.56984e-16	0.221582	1.54329	0.15578	0.139632	0.000717093	0.421293	0.490954
0.17378	46	32.1165	530.75	21.0727	17.8832	493.065	2.9516e-16	0.880831	15.8134	0.634745	0.555588	0.12597	0.564225	0.490954
0.17378	47	16.2858	70.3669	9.95252	7.80245	195.234	3.09882e-16	0.481504	7.47195	0.37988	0.258025	0.00552415	0.412542	0.490954
0.17378	48	23.2871	152.406	13.715	12.2743	348.401	2.77198e-16	0.934212	31.5138	0.773434	0.456953	0.0629934	0.524166	0.490954
0.17378	49	23.5823	107.954	13.6154	12.653	316.008	2.87667e-16	0.426494	2.80409	0.307963	0.257296	0.00483671	0.502229	0.490954
0.17378	50	20.856	81.0175	11.7561	12.291	238.632	2.78675e-16	0.650645	7.40301	0.515728	0.336917	0.00376712	0.454469	0.490954
0.17378	51	23.2345	143.328	16.2213	9.88145	269.472	2.79344e-16	0.491597	5.82068	0.348679	0.293368	0.012746	0.488251	0.490954
0.17378	52	19.7416	103.539	12.0217	11.6127	162.753	2.77268e-16	0.291608	2.20564	0.214055	0.178649	0.00247073	0.406421	0.490954
0.17378	53	22.4857	92.8589	13.0462	11.9513	277.62	2.80012e-16	0.335041	3.11075	0.250672	0.188637	0.00133517	0.482136	0.490954
0.17378	54	25.2685	161.732	14.0313	12.4902	602.333	2.70348e-16	0.558	4.19761	0.341042	0.387538	0.00381066	0.452949	0.490954
0.17378	55	25.3616	128.761	13.2152	14.1692	524.142	2.40337e-16	0.748348	16.6027	0.581681	0.398621	0.00315365	0.457105	0.490954
0.17378	56	24.3419	92.2994	16.8436	10.7114	272.449	2.7281e-16	0.801436	18.5635	0.55997	0.547378	0.0389796	0.488519	0.490954
0.17378	57	23.8232	129.883	14.6428	13.5745	231.464	2.94671e-16	0.436135	2.83805	0.284209	0.292971	0.00398006	0.441911	0.490954
0.17378	58	31.2897	208.787	17.4171	20.0991	490.503	2.97371e-16	0.391733	3.1759	0.241406	0.279286	0.00587757	0.47991	0.490954
0.17378	59	28.6628	180.724	16.5399	14.5751	611.319	2.37264e-16	0.496311	9.40533	0.322622	0.360691	0.0213776	0.487607	0.490954
0.17378	60	27.0724	179.252	17.2066	15.8473	231.487	2.90292e-16	0.545518	12.5753	0.253288	0.448002	0.0255226	0.441139	0.490954
0.17378	61	25.7909	136.583	16.2748	11.9023	463.923	2.65726e-16	0.759021	14.8337	0.595023	0.428645	0.0267092	0.45364	0.490954
0.17378	62	30.5928	142.722	19.8987	16.609	353.161	2.93615e-16	0.804814	19.0882	0.397649	0.622956	0.448741	0.442498	0.490954
0.17378	63	26.9253	100.849	19.5546	11.14	286.518	2.94323e-16	1.06262	17.807	0.93306	0.443609	0.00285308	0.455697	0.490954
0.17378	64	27.1497	103.075	17.2331	14.0041	339.198	3.22888e-16	0.299819	1.75705	0.19373	0.213448	0.000224572	0.462459	0.490954
0.17378	65	18.8986	84.0128	12.9469	7.50138	203.84	2.83272e-16	0.318955	1.77887	0.225858	0.199973	0.000757555	0.364551	0.490954
0.17378	66	35.4695	152.837	22.5866	17.359	557.031	3.11725e-16	0.471503	3.63529	0.310814	0.305752	0.00744979	0.536588	0.490954
0.17378	67	30.9023	209.661	18.46	15.9331	871.878	2.89148e-16	0.509314	3.94215	0.28332	0.36072	0.00368433	0.420083	0.490954
0.17378	68	36.8876	125.21	21.027	19.8551	835.11	3.28095e-16	0.89242	11.698	0.68124	0.478268	0.0016756	0.5545	0.490954
0.17378	69	27.6233	112.117	19.9898	11.6952	308.298	2.86096e-16	0.59267	7.2203	0.418391	0.380521	0.0809824	0.461335	0.490954
0.17378	70	31.919	97.2867	19.992	16.1514	426.431	2.73845e-16	2.46067	48.2888	2.12992	1.03195	0.293526	0.524897	0.490954
0.17378	71	34.0804	248.796	18.7064	21.0979	699.693	3.15886e-16	0.545178	6.98284	0.412941	0.287997	0.000409734	0.414466	0.490954
0.17378	72	35.796	90.0522	24.7569	11.7127	741.888	2.79611e-16	0.896849	5.8934	0.747978	0.403239	0.000772754	0.573203	0.490954
0.17378	73	29.3748	135.746	17.9677	14.901	466.602	2.57251e-16	0.477407	2.15414	0.389569	0.254484	0.000737389	0.4321	0.490954
0.17378	74	41.3866	252.645	26.6369	19.6418	922.671	2.79357e-16	0.915202	11.6695	0.597167	0.649743	0.00102846	0.509557	0.490954
0.17378	75	39.8112	116.188	24.7901	19.2563	933.701	2.62867e-16	0.425378	2.74023	0.30548	0.255318	3.94876e-05	0.580337	0.490954
0.17378	76	29.5629	107.408	18.3339	14.4329	621.44	2.77168e-16	1.0336	7.30189	0.847097	0.519631	0.00159172	0.466689	0.490954
0.17378	77	33.0643	117.089	20.7149	16.6937	703.675	2.55401e-16	0.31768	1.04185	0.208187	0.214941	0.000193371	0.450311	0.490954
0.17378	78	27.0629	161.45	14.9557	15.5521	778.795	2.49823e-16	0.307254	3.18662	0.165759	0.241916	0.000526444	0.341706	0.490954
0.17378	79	50.6655	157.462	29.6516	29.108	1346.86	2.99474e-16	0.518369	1.59766	0.363764	0.336952	0.000801534	0.598197	0.490954
0.17378	80	42.6379	327.322	25.1444	25.3918	730.884	2.68099e-16	0.220069	0.587805	0.168006	0.120478	2.87136e-05	0.432466	0.490954
0.17378	81	32.9104	166.884	21.3046	18.4226	549.487	3.41934e-16	0.319643	1.44743	0.192473	0.223518	0.000102764	0.427159	0.490954
0.17378	82	36.5463	160.165	23.5138	19.4119	550.019	2.72763e-16	0.397576	1.13966	0.270961	0.275689	0.00176375	0.412756	0.490954
0.17378	83	71.1934	461.074	36.5382	41.9593	4223.99	2.85947e-16	0.535985	1.9751	0.424696	0.265913	0.0190631	0.60658	0.490954
0.17378	84	46.9599	133.942	31.4627	23.4782	635.355	3.27067e-16	0.93026	4.65186	0.631507	0.632758	0.000473693	0.620111	0.490954
0.17378	85	39.0616	390.24	25.1114	20.9805	442.075	2.79227e-16	0.37326	1.305	0.261029	0.222831	5.26086e-05	0.405036	0.490954
0.17378	86	30.3849	84.6252	20.8987	13.1923	405.093	2.83782e-16	1.17159	6.74281	0.83404	0.701262	0.000189451	0.44735	0.490954
0.17378	88	37.1878	129.435	22.9331	18.9962	959.139	2.9372e-16	0.28918	1.3483	0.157275	0.216734	0.000142434	0.415072	0.490954
0.17378	89	44.9754	111.69	35.1405	14.437	787.632	2.67386e-16	0.714655	4.95942	0.557214	0.40193	9.29835e-05	0.585318	0.490954
0.17378	90	27.232	87.4312	18.377	13.2949	366.676	2.61854e-16	0.251001	0.938935	0.160939	0.171705	1.35156e-05	0.375992	0.490954
0.17378	93	39.3856	107.018	27.3274	18.2553	559.157	2.91676e-16	1.70867	15.0102	1.19773	1.06891	0.00388765	0.488898	0.490954
0.17378	94	45.9821	169.587	30.6496	20.3517	933.641	2.5747e-16	1.38324	10.7241	0.970523	0.842751	0.000698323	0.5257	0.490954
0.188365	9	1.96623	5.25	0.996176	1.13554	2.98932	2.30076e-16	0.0513584	0.13695	0.0346845	0.0246005	0.000873292	0.287328	0.512982
0.188365	11	4.33208	18.85	2.52281	2.49836	10.4388	3.07271e-16	0.173783	1.96314	0.0810196	0.0911145	0.0956256	0.431124	0.512982
0.188365	12	5.23031	51.5078	3.31241	2.64837	24.8057	2.9584e-16	0.297877	3.72527	0.179839	0.208332	0.0212745	0.438326	0.512982
0.188365	13	9.15497	40.1499	5.26135	5.16039	41.9758	2.75044e-16	0.500921	12.4677	0.175335	0.391033	0.650473	0.60151	0.512982
0.188365	14	9.07325	61.857	5.69153	4.64257	39.1581	2.65388e-16	0.257723	2.71317	0.168317	0.144526	0.0208507	0.523117	0.512982
0.188365	15	8.89886	58.8887	5.78057	4.83506	35.7514	2.81912e-16	0.658591	23.5425	0.372805	0.450971	2.29209	0.515851	0.512982
0.188365	16	7.2308	31.0325	4.06055	4.20859	21.8191	3.01574e-16	0.448664	4.46603	0.270504	0.262507	0.16927	0.509232	0.512982
0.188365	17	6.23891	31.5461	4.09757	2.91896	22.0727	2.88936e-16	0.41599	15.1474	0.230484	0.312599	0.185697	0.398138	0.512982
0.188365	18	10.8399	150.951	6.25174	6.32857	72.1823	2.76482e-16	0.224675	2.31592	0.145369	0.142056	0.0173741	0.48083	0.512982
0.188365	19	11.0798	69.9728	7.089	5.53841	65.3132	2.7123e-16	0.51422	11.8025	0.371829	0.286159	0.234996	0.544019	0.512982
0.188365	20	9.06539	58.9502	5.5511	5.3853	36.265	2.83017e-16	0.319786	7.00226	0.207562	0.18499	0.0574731	0.452584	0.512982
0.188365	21	10.1242	94.8341	6.06075	5.7967	42.7713	2.72615e-16	0.188666	2.67511	0.117194	0.118993	0.0069256	0.48267	0.512982
0.188365	22	11.0585	76.5415	6.38055	5.86709	68.0109	3.02343e-16	0.456876	7.72582	0.239323	0.315112	0.401143	0.519732	0.512982
0.188365	23	10.2937	67.71	6.52573	5.56567	49.2749	2.97188e-16	0.304615	11.555	0.189212	0.212463	0.0260725	0.463182	0.512982
0.188365	24	12.8489	100.017	6.53501	7.79396	117.869	2.75862e-16	0.621045	24.4492	0.303517	0.4231	2.79472	0.517442	0.512982
0.188365	25	12.7757	125.654	7.80331	7.04282	98.7486	2.73326e-16	0.382897	10.5419	0.286047	0.205731	0.0158058	0.461023	0.512982
0.188365	26	13.4486	103.079	8.65561	6.6339	99.2563	2.76941e-16	1.55132	75.0909	1.1313	0.91553	1.09745	0.517218	0.512982
0.188365	27	12.9718	46.624	7.34417	6.72487	106.745	2.77705e-16	0.312579	2.24977	0.207454	0.201768	0.0127176	0.523001	0.512982
0.188365	28	17.8731	170.615	11.4264	9.56686	135.159	2.70717e-16	0.445817	7.83813	0.323387	0.236199	0.0610123	0.562802	0.512982
0.188365	29	14.7121	78.8916	7.58801	9.17085	129.03	3.02519e-16	0.324802	4.19388	0.214278	0.204767	0.0481991	0.475361	0.512982
0.188365	30	15.0299	78.8743	9.19853	7.7529	122.071	2.7625e-16	0.408365	5.46271	0.216436	0.283877	0.0843586	0.50713	0.512982
0.188365	31	15.1517	81.4075	9.04723	7.98562	157.742	2.77181e-16	0.207334	1.18364	0.144458	0.112602	0.00811767	0.435781	0.512982
0.188365	32	14.7763	81.0012	7.96806	8.83575	126.639	2.81391e-16	0.653321	39.7789	0.34442	0.419315	5.27695	0.462863	0.512982
0.188365	33	12.3827	84.1099	6.69608	7.16332	93.2731	2.69251e-16	0.252921	2.92028	0.175366	0.149055	0.0447785	0.405152	0.512982
0.188365	34	15.7947	209.873	9.07118	8.54791	254.156	2.76926e-16	0.436659	13.2323	0.309704	0.261963	0.0579027	0.444876	0.512982
0.188365	35	14.9334	94.4026	8.76762	7.79076	160.707	2.80033e-16	0.628282	30.9583	0.343139	0.487921	0.126784	0.44194	0.512982
0.188365	36	16.0205	87.7506	9.84117	9.16832	118.609	2.82309e-16	0.405447	9.52995	0.197487	0.309576	0.171275	0.451317	0.512982
0.188365	37	17.2917	140.268	11.2702	8.25963	170.339	2.76985e-16	0.421982	7.02165	0.288343	0.235387	0.0243222	0.489071	0.512982
0.188365	38	20.65	174.653	11.132	11.7854	334.848	2.90664e-16	0.257084	1.92511	0.171266	0.167841	0.00538846	0.474781	0.512982
0.188365	39	18.8401	222.592	11.349	9.27584	260.724	2.98542e-16	0.448764	11.8596	0.297475	0.299179	0.00546933	0.454753	0.512982
0.188365	40	18.6659	78.9801	10.6497	9.41266	234.813	3.08745e-16	0.426248	7.02432	0.313878	0.222842	0.0505207	0.489348	0.512982
0.188365	41	20.5224	157.614	11.8308	11.5235	265.515	2.79672e-16	0.557925	11.1968	0.405604	0.319185	0.0939541	0.475701	0.512982
0.188365	42	17.2365	75.2396	10.2346	9.7634	158.453	2.63291e-16	0.72872	28.9501	0.54187	0.435648	0.345594	0.427322	0.512982
0.188365	43	18.8541	112.012	11.6924	10.0179	160.211	2.80457e-16	0.414301	3.86673	0.29039	0.256727	0.0149101	0.466554	0.512982
0.188365	44	24.4256	272.691	14.3545	15.1405	391.35	2.9025e-16	0.22904	1.63915	0.140222	0.15879	0.00327893	0.431857	0.512982
0.188365	45	21.8032	279.508	10.8384	12.4692	765.264	2.57007e-16	0.302504	5.34664	0.184666	0.213056	0.00583721	0.42913	0.512982
0.188365	46	16.2465	98.0622	10.7558	8.03402	114.253	2.91959e-16	0.741841	21.6375	0.532069	0.447968	0.0963159	0.377778	0.512982
0.188365	47	20.5346	139.857	13.4268	9.54754	225.854	2.68663e-16	0.313683	3.02832	0.238237	0.170904	0.012758	0.452631	0.512982
0.188365	48	20.7346	125.821	12.3693	11.6768	261.822	2.70985e-16	0.306732	3.33838	0.216665	0.185322	0.0052875	0.404058	0.512982
0.188365	49	25.8739	265.811	14.9475	15.8574	505.216	2.83921e-16	0.347128	5.21212	0.253796	0.199345	0.0276987	0.42673	0.512982
0.188365	50	15.1124	78.2435	9.23586	7.24328	192.586	2.98754e-16	0.305358	2.18099	0.226899	0.190073	0.00429684	0.343596	0.512982
0.188365	51	23.071	140.989	11.9018	13.343	462.776	2.71728e-16	0.473017	7.30438	0.366741	0.204609	0.0250507	0.437338	0.512982
0.188365	52	26.3153	198.557	15.4033	16.1369	378.361	2.78742e-16	0.448437	13.0022	0.280588	0.316876	0.0150031	0.446069	0.512982
0.188365	53	20.5027	165.593	12.8812	11.5196	194.398	2.95826e-16	0.398689	4.52892	0.270785	0.248819	0.00408028	0.395922	0.512982
0.188365	54	24.2825	180.017	12.1022	13.6155	636.369	2.75323e-16	0.462011	4.29848	0.352643	0.275665	0.000377225	0.442062	0.512982
0.188365	55	16.2409	94.9311	11.1089	7.38479	158.062	2.6866e-16	0.289411	3.04477	0.203329	0.171109	0.000221096	0.360006	0.512982
0.188365	56	23.9871	139.579	15.3835	12.7194	154.458	2.87085e-16	2.69177	59.0967	2.54554	0.653503	2.30362	0.444759	0.512982
0.188365	57	23.7614	90.6011	14.0025	14.1399	269.581	3.02171e-16	1.75155	41.1822	1.48697	0.781166	0.113394	0.416002	0.512982
0.188365	58	25.5363	106.38	16.057	11.2502	538.889	2.81964e-16	0.306502	1.327	0.208075	0.195161	0.00272689	0.447137	0.512982
0.188365	59	21.4379	91.391	14.4979	9.87589	268.249	2.75118e-16	0.812465	7.763	0.530427	0.572694	0.00279601	0.407286	0.512982
0.188365	60	29.218	194.222	18.5156	15.333	465.528	2.81134e-16	0.49672	7.65692	0.309213	0.338699	0.00430065	0.435232	0.512982
0.188365	61	32.8697	370.895	21.0457	18.9056	467.89	3.03771e-16	0.851571	11.8698	0.690907	0.432313	0.0363035	0.456526	0.512982
0.188365	62	16.8891	74.4613	10.7421	9.0445	192.441	2.31979e-16	0.89403	17.8387	0.630991	0.606191	0.00108885	0.323562	0.512982
0.188365	63	31.2217	192.927	21.7152	15.7314	421.485	2.94672e-16	0.906703	14.7054	0.647043	0.581932	0.00176228	0.456663	0.512982
0.188365	64	17.4949	88.9744	10.2627	11.4107	105.166	2.5134e-16	0.34484	3.56836	0.26015	0.18966	0.000348299	0.335241	0.512982
0.188365	65	34.1437	159.868	20.5071	14.4438	875.789	2.58696e-16	0.589901	3.6486	0.459813	0.326576	0.00124888	0.561283	0.512982
0.188365	66	16.0374	104.315	11.0281	7.86473	181.835	2.80839e-16	0.749233	17.2743	0.685601	0.236951	0.00450166	0.26946	0.512982
0.188365	67	21.7092	57.9906	14.441	10.7154	200.209	2.87813e-16	0.273363	1.56448	0.188257	0.17263	0.000146305	0.426474	0.512982
0.188365	68	15.5836	63.2524	9.6875	8.09599	135.159	2.73406e-16	0.310054	2.30478	0.207773	0.208528	0.000436066	0.289621	0.512982
0.188365	69	27.824	129.693	13.7768	15.5115	554.063	3.02143e-16	3.26653	78.8596	2.76221	1.69104	0.183645	0.416071	0.512982
0.188365	70	29.5203	94.158	18.3082	13.4979	544.505	2.68808e-16	2.34139	60.9512	2.10894	0.949949	0.950982	0.444116	0.512982
0.188365	71	12.8792	62.977	8.68348	6.80062	51.0572	2.27651e-16	0.239937	2.92424	0.172193	0.142229	4.29144e-05	0.251444	0.512982
0.188365	72	25.0498	128.103	13.171	14.4116	548.007	2.96671e-16	0.224772	1.85022	0.185968	0.100637	0.00288994	0.353834	0.512982
0.188365	73	38.7963	154.503	24.3765	22.1008	648.535	2.53294e-16	0.744732	8.8277	0.483652	0.54241	0.000959759	0.476881	0.512982
0.188365	74	31.9117	128.347	19.105	16.1795	570.479	2.48174e-16	0.614209	7.57347	0.481295	0.276282	0.000297036	0.469075	0.512982
0.188365	75	28.7443	123.192	15.1834	15.5587	744.987	3.11768e-16	0.745426	5.13746	0.568946	0.44532	0.00173108	0.428929	0.512982
0.188365	76	37.1474	225.272	18.6283	22.7591	1178.03	2.77468e-16	0.911778	8.57094	0.754186	0.415279	0.0039299	0.450774	0.512982
0.188365	77	27.7217	101.754	15.8584	12.6912	850.755	2.36338e-16	0.236234	1.90394	0.181211	0.116886	8.94256e-05	0.401049	0.512982
0.188365	78	40.2365	157.378	21.6258	21.8698	1226.26	2.71549e-16	0.77953	5.2671	0.430267	0.610378	0.00297198	0.508007	0.512982
0.188365	79	18.1526	63.0904	10.3206	10.394	198.098	2.46394e-16	0.332323	1.92576	0.221749	0.235918	9.70035e-05	0.300783	0.512982
0.188365	80	37.4995	168.587	22.1899	20.0277	1389.81	2.84329e-16	0.642419	8.36097	0.544131	0.290706	0.000217178	0.437011	0.512982
0.188365	81	27.5598	191.149	14.0643	17.8918	756.216	2.9909e-16	0.448924	2.58389	0.288376	0.306952	1.69856e-05	0.332625	0.512982
0.188365	83	27.6598	160.294	16.223	13.1691	616.643	2.51055e-16	0.226403	0.74161	0.14902	0.15672	1.55383e-05	0.347754	0.512982
0.188365	84	38.4837	117.928	19.4504	25.2524	655.404	3.30778e-16	1.38113	17.7572	1.27078	0.470968	0.000304253	0.491831	0.512982
0.188365	85	38.3478	164.008	25.7984	17.5511	1290.35	2.94158e-16	0.334792	1.25486	0.215831	0.209573	0.000246862	0.411637	0.512982
0.188365	89	19.9947	89.6003	11.9546	11.2737	121.626	2.66851e-16	0.373726	1.98743	0.203137	0.286546	0.000136926	0.263736	0.512982
0.188365	92	24.476	79.9234	16.6874	10.3004	339.383	2.54716e-16	1.13307	14.3963	0.771842	0.812626	0.00749697	0.354588	0.512982
0.188365	93	44.2248	130.389	27.0046	23.0338	803.95	2.85784e-16	2.53195	22.4927	1.5157	1.86901	0.150658	0.561619	0.512982
0.188365	94	39.506	288.439	20.4592	25.8593	826.27	2.97904e-16	0.641438	2.86989	0.484514	0.375839	0.00140578	0.387289	0.512982
0.188365	95	42.6603	166.665	21.6609	25.3167	1037.89	2.42505e-16	0.678422	3.80137	0.518726	0.391824	2.17025e-05	0.470387	0.512982
0.204174	9	5.04131	22.589	3.43918	2.01658	9.33639	2.89605e-16	0.0626739	0.273486	0.0376711	0.0354601	0.00277547	0.522369	0.559026
0.204174	10	2.9878	9.98121	2.07789	1.32611	2.44985	2.99423e-16	0.582732	4.22361	0.399416	0.336765	0.173938	0.396211	0.559026
0.204174	11	2.79048	12.7824	1.64425	1.61616	4.63741	3.02816e-16	0.0946447	0.427024	0.0640025	0.0465326	0.00488734	0.302459	0.559026
0.204174	12	3.88572	22.2038	2.06183	2.14657	18.2435	2.60703e-16	0.152848	2.6563	0.113787	0.0818367	0.0110145	0.338941	0.559026
0.204174	13	4.48698	17.1779	2.52142	2.7424	8.93864	2.9177e-16	0.102918	0.565892	0.0608974	0.0726075	0.0014605	0.399372	0.559026
0.204174	14	6.97625	25.0162	3.47328	4.84248	20.5718	2.70742e-16	0.148723	1.062	0.0934364	0.0918982	0.00746537	0.487469	0.559026
0.204174	15	6.58176	37.9604	4.02216	3.20415	28.4875	2.87084e-16	0.309026	9.73705	0.189733	0.217414	0.0819571	0.457894	0.559026
0.204174	16	8.23128	71.5126	5.61076	3.91728	17.9426	2.94749e-16	0.135111	1.55352	0.0907257	0.0779401	0.00646587	0.440134	0.559026
0.204174	17	5.84314	50.4594	4.00554	2.79887	16.4528	2.79585e-16	0.246758	3.26219	0.167283	0.121817	0.0931301	0.373035	0.559026
0.204174	18	6.79751	25.3506	3.82571	3.61791	33.4766	2.91286e-16	0.26377	2.44545	0.176303	0.155521	0.0220143	0.425069	0.559026
0.204174	19	7.50439	45.3972	4.80847	4.09937	23.3219	2.66743e-16	0.176799	1.42295	0.118898	0.104428	0.0115973	0.396435	0.559026
0.204174	20	7.84391	41.9772	4.68683	4.55959	27.0936	3.0151e-16	0.293075	3.54351	0.189785	0.180023	0.0361149	0.436336	0.559026
0.204174	21	10.0091	63.7888	6.43045	4.96761	57.4724	2.66192e-16	0.439951	11.7645	0.314705	0.2136	0.296219	0.46113	0.559026
0.204174	22	7.83423	38.0743	4.48414	3.92039	40.5333	2.7377e-16	0.312298	7.61091	0.187401	0.209673	0.0360152	0.413688	0.559026
0.204174	23	7.29226	39.4176	3.84498	4.46827	31.4699	2.60644e-16	0.168262	2.40073	0.104075	0.112983	0.00365007	0.3534	0.559026
0.204174	24	9.38648	49.137	5.95661	4.59861	43.1562	2.97979e-16	0.255987	8.59221	0.124243	0.192546	0.0765034	0.459042	0.559026
0.204174	25	9.6297	45.2201	5.74378	5.44257	46.3806	2.86657e-16	0.276125	8.02114	0.19164	0.146255	0.00683268	0.408462	0.559026
0.204174	26	10.2884	54.4364	5.77344	5.98071	56.9306	2.96309e-16	0.219077	2.27591	0.138901	0.142466	0.0190741	0.42858	0.559026
0.204174	27	9.43528	52.4032	5.49799	4.76907	51.5883	2.82034e-16	0.236515	5.8193	0.146412	0.15863	0.0174376	0.423828	0.559026
0.204174	28	12.5923	57.282	7.17054	7.25903	97.2152	2.74298e-16	0.327898	3.47656	0.190769	0.218339	0.11142	0.462589	0.559026
0.204174	29	8.70007	31.7807	5.31802	4.52818	33.1559	2.82771e-16	0.254165	5.58993	0.179945	0.13908	0.0427575	0.370226	0.559026
0.204174	30	12.1064	56.8072	7.18312	6.37977	69.6792	2.71667e-16	0.368216	6.0764	0.23505	0.258004	0.0284556	0.438189	0.559026
0.204174	31	14.2584	141.277	8.02969	7.56761	199.363	2.79796e-16	0.17603	2.13733	0.121683	0.103272	0.00586351	0.412621	0.559026
0.204174	32	10.4422	62.7934	6.0902	5.63179	76.3825	2.81879e-16	0.294304	5.35314	0.174151	0.202884	0.0608937	0.369309	0.559026
0.204174	33	12.2438	168.017	7.43266	6.55033	121.651	2.8932e-16	0.288796	10.1579	0.167911	0.208437	0.0130762	0.35619	0.559026
0.204174	34	9.43296	76.4056	5.60698	4.9177	58.5236	2.59859e-16	0.189606	1.6264	0.133457	0.11032	0.00187173	0.328014	0.559026
0.204174	35	13.0158	93.6112	8.52965	6.17841	95.2872	2.78228e-16	0.296864	3.54436	0.1807	0.21177	0.01262	0.400999	0.559026
0.204174	36	12.9324	63.0132	8.41761	6.08049	100.874	2.80073e-16	0.306127	3.40517	0.165312	0.219383	0.041647	0.41791	0.559026
0.204174	37	9.73857	80.2497	5.91267	5.60505	59.9095	2.83391e-16	0.24184	2.85802	0.158012	0.16198	0.00617343	0.286291	0.559026
0.204174	38	9.75878	61.476	6.10213	4.48224	94.7399	2.84296e-16	0.247499	6.72167	0.175358	0.153723	0.0127458	0.291404	0.559026
0.204174	39	12.7451	106.73	8.52395	6.11709	90.8517	2.90083e-16	0.349861	5.70639	0.237867	0.224129	0.0141169	0.338222	0.559026
0.204174	40	15.084	105.387	9.41221	8.36058	119.803	2.84239e-16	0.353972	4.39274	0.235293	0.220452	0.025494	0.39864	0.559026
0.204174	41	15.3096	70.7401	9.26607	7.79791	134.296	2.70841e-16	0.778337	21.4653	0.401544	0.623889	0.00736591	0.429472	0.559026
0.204174	42	12.1032	134.61	6.70558	7.0746	118.292	2.85445e-16	0.615442	32.3534	0.516196	0.271025	0.0438981	0.291331	0.559026
0.204174	43	17.5111	140.038	10.743	9.57803	168.516	2.94062e-16	0.46715	7.91128	0.268369	0.341867	0.0607233	0.393917	0.559026
0.204174	44	15.3114	116.76	8.55173	9.00829	168.582	2.90752e-16	0.409206	7.14278	0.271015	0.283244	0.00267551	0.333855	0.559026
0.204174	45	13.6672	98.0503	8.25153	7.84752	100.549	2.98391e-16	0.407628	7.22922	0.284888	0.259793	0.0310514	0.321317	0.559026
0.204174	46	12.3641	101.2	7.18764	6.9163	128.19	2.6851e-16	0.252535	2.28686	0.163075	0.160443	0.0234944	0.299836	0.559026
0.204174	47	15.7964	146.351	9.84603	7.29603	239.885	2.7592e-16	0.346509	8.73538	0.214	0.248772	0.014054	0.364113	0.559026
