FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost
175	0.0165406	0.0493855	0.0119377	0.00913473	3.85462e-05	2.84422e-16	0.0159168	0.0461747	0.0122514	0.00899441	2.97827e-07	5.02334e-05
176	0.018569	0.125489	0.0122442	0.0109374	6.79307e-05	2.86166e-16	0.0167146	0.12836	0.0121875	0.0101105	4.68841e-07	5.87604e-05
177	0.0241578	0.188221	0.017416	0.0143684	1.89733e-05	3.00475e-16	0.0244508	0.185979	0.0181338	0.014223	5.18672e-07	7.86061e-05
178	0.018013	0.0750769	0.0131832	0.0098804	2.88965e-05	2.94967e-16	0.0181627	0.0723051	0.0137091	0.0101258	4.16508e-07	4.786e-05
179	0.0177394	0.152517	0.0117974	0.0104028	5.23836e-05	2.76216e-16	0.0176262	0.167689	0.0124801	0.0107917	3.93775e-07	5.26243e-05
180	0.0181484	0.0881319	0.0106682	0.0121832	4.19699e-05	2.84005e-16	0.0182677	0.0731216	0.0115302	0.0123836	4.30525e-07	5.43229e-05
181	0.0149885	0.0762564	0.00953247	0.0102489	1.6112e-05	2.93392e-16	0.0148813	0.0745984	0.00992614	0.0101316	4.42225e-07	3.22054e-05
182	0.0165255	0.0569376	0.0108809	0.0115149	1.52565e-05	2.95321e-16	0.0173038	0.0759831	0.0117082	0.0118062	6.35222e-07	4.43982e-05
183	0.0278947	0.273444	0.0179964	0.0192713	0.000142347	2.50832e-16	0.0296733	0.288357	0.0206196	0.0198642	7.20271e-06	5.70153e-05
184	0.014577	0.0318229	0.00916403	0.00981572	1.1889e-05	2.57663e-16	0.0148555	0.0352198	0.00910476	0.0102691	2.75649e-07	3.81157e-05
185	0.0246099	0.0582059	0.0179944	0.0135027	9.72751e-06	2.61694e-16	0.0240257	0.0551459	0.017918	0.0130573	1.84705e-07	4.29776e-05
186	0.0244147	0.176306	0.0177138	0.0139174	6.82399e-05	2.46506e-16	0.0253557	0.256409	0.019238	0.0151489	1.30903e-06	7.86627e-05
187	0.0204553	0.0532706	0.0145031	0.0118237	4.08323e-05	2.60408e-16	0.0192103	0.0456457	0.0141849	0.0108897	2.55755e-07	6.77378e-05
188	0.0179329	0.0576179	0.011792	0.0112716	5.19079e-05	2.6665e-16	0.0161515	0.0467215	0.0113908	0.01023	2.04249e-07	6.84302e-05
189	0.0207493	0.0633108	0.0141974	0.011692	9.24167e-05	2.48749e-16	0.020546	0.0694686	0.0151173	0.0121373	2.00423e-07	7.58196e-05
190	0.0218904	0.112374	0.0153798	0.0133238	1.44977e-05	2.8685e-16	0.0232198	0.113386	0.0160026	0.014667	7.34297e-07	4.72473e-05
191	0.0197994	0.0548835	0.0123834	0.0133088	2.21388e-05	2.63302e-16	0.0197414	0.067833	0.0128597	0.0134116	3.02832e-07	5.07331e-05
192	0.0182424	0.0515411	0.0133741	0.0107018	6.20351e-06	2.59766e-16	0.0172346	0.048906	0.013114	0.0100931	1.8121e-07	4.05747e-05
193	0.0217441	0.0743442	0.0125702	0.0151633	5.16737e-05	2.72179e-16	0.0201729	0.0440136	0.0143618	0.0130359	5.10765e-07	6.87546e-05
194	0.0273537	0.142962	0.0180879	0.0172138	3.40102e-05	2.67862e-16	0.0277305	0.134689	0.0184946	0.0181701	1.00647e-06	6.62926e-05
195	0.0218481	0.0832433	0.016029	0.012415	5.26642e-05	2.36669e-16	0.0216484	0.0845551	0.0156043	0.0132123	1.22828e-07	6.6895e-05
196	0.0266161	0.0683441	0.0196069	0.015153	4.4003e-05	2.54026e-16	0.0260977	0.0580198	0.020577	0.0140908	6.34473e-07	7.84528e-05
197	0.0219482	0.0766209	0.016215	0.0114352	7.55069e-05	2.929e-16	0.0215999	0.0721629	0.0167664	0.0121236	1.38736e-07	5.83987e-05
198	0.0305579	0.064461	0.0179022	0.0207417	4.32837e-05	3.29647e-16	0.0339518	0.0889856	0.0196742	0.0250907	2.19593e-07	8.40651e-05
199	0.0281688	0.0994821	0.0178167	0.0196499	8.39623e-06	2.74068e-16	0.0271915	0.0914315	0.0178643	0.0182963	3.11325e-07	6.07279e-05
200	0.0288049	0.139074	0.016751	0.0208466	0.000101878	2.63771e-16	0.0248267	0.10262	0.0165392	0.0170153	9.09566e-07	8.71816e-05
201	0.0216185	0.0750623	0.015056	0.0133079	2.14887e-05	2.74732e-16	0.0229803	0.079912	0.0166531	0.0131006	1.82081e-07	4.68867e-05
202	0.0289863	0.107736	0.0201106	0.0183288	2.04228e-05	2.66968e-16	0.026577	0.099672	0.0203918	0.0149981	4.65172e-07	6.24136e-05
203	0.0204888	0.0440741	0.0127535	0.0139495	1.04274e-05	2.93323e-16	0.0211008	0.0434064	0.0128039	0.0150389	1.86153e-07	3.55156e-05
205	0.0262187	0.0890571	0.0173374	0.0157049	9.26457e-05	3.24328e-16	0.0267315	0.0944976	0.0191192	0.0156879	6.42108e-07	6.00782e-05
206	0.0259918	0.0619631	0.0181519	0.0149075	4.94039e-05	2.59118e-16	0.0274384	0.0611685	0.0179301	0.0180452	6.85325e-07	6.14844e-05
207	0.0319701	0.0762173	0.0227316	0.0195967	5.34726e-05	2.90662e-16	0.0307047	0.103396	0.0221299	0.0194989	2.26193e-07	7.80956e-05
208	0.0292473	0.127436	0.0139627	0.0221711	0.000265686	2.47653e-16	0.0284425	0.0886006	0.018098	0.0202614	1.83272e-07	9.02283e-05
210	0.0248407	0.0574011	0.0170404	0.0151859	3.38599e-05	3.11861e-16	0.0235159	0.057028	0.0152791	0.0159714	9.92753e-07	4.88414e-05
211	0.0350401	0.0903576	0.0274469	0.0179825	0.000155603	2.38005e-16	0.0350156	0.0959858	0.0290832	0.0180351	1.70398e-07	7.80898e-05
212	0.0367182	0.190448	0.0250344	0.0235537	5.43241e-05	3.2086e-16	0.0344879	0.144353	0.0229776	0.0229147	1.59532e-06	7.35636e-05
215	0.0234436	0.0518096	0.0181104	0.0111678	2.93426e-05	2.72225e-16	0.0231939	0.0530012	0.0179682	0.0114888	1.835e-07	5.35184e-05
216	0.0324059	0.124829	0.0246387	0.0177851	3.69224e-05	3.23433e-16	0.0320263	0.118538	0.0255146	0.0166896	2.18222e-06	5.15795e-05
220	0.032604	0.088334	0.020718	0.0212075	8.27189e-05	2.62155e-16	0.0310405	0.0626522	0.0223838	0.0190815	2.29698e-07	8.82069e-05
221	0.0459885	0.200201	0.0301986	0.0281335	8.95198e-05	2.59338e-16	0.0447504	0.228768	0.0302416	0.0287483	1.49012e-07	0.00011773
223	0.0244758	0.0728649	0.0142571	0.0163613	2.51909e-05	3.08155e-16	0.0244078	0.0902006	0.0132096	0.017717	2.00412e-07	4.40893e-05
228	0.0366287	0.140652	0.0224798	0.0246905	0.000243326	2.90071e-16	0.0330818	0.091716	0.0228924	0.0199827	1.76982e-07	6.96949e-05
