FocalLength	QRloss	IACloss
278	5.77021e-06	2.91508e-05
279	6.62661e-05	0.000108731
280	8.75764e-06	1.83742e-05
281	0.000283831	0.00158283
282	2.23192e-06	2.11173e-05
283	6.11595e-06	1.18221e-05
284	5.32231e-05	0.000393047
285	0.000379243	0.00350815
286	1.41875e-05	3.63609e-05
287	8.1065e-05	0.000321227
288	0.000155889	0.000219751
289	0.000536134	0.00566149
290	7.87577e-06	2.29247e-05
291	4.78981e-06	1.01122e-05
292	0.000101639	0.00057717
293	2.56807e-05	6.82767e-05
294	3.14342e-05	5.89859e-05
295	1.255e-05	2.96425e-05
296	8.77528e-06	2.87442e-05
297	4.44759e-06	8.91165e-06
298	0.00191731	0.00867133
299	3.63769e-06	9.88595e-06
