FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost
185	0.0452196	0.178773	0.0304283	0.0243012	0.000674374	2.6222e-16	0.0287547	0.138816	0.0207154	0.0166193	1.44032e-06	0.0001958
186	0.0572131	0.332056	0.0372494	0.0326163	0.00101378	2.87121e-16	0.0345998	0.32746	0.0272997	0.018412	6.21217e-07	0.000291267
187	0.0611203	0.392098	0.0379866	0.0352794	0.00230005	3.23185e-16	0.0298938	0.163707	0.0215532	0.0185342	2.72985e-07	0.00033893
188	0.171517	2.97053	0.0917313	0.119418	0.0411661	2.94677e-16	0.0289691	0.11589	0.0206494	0.0180644	4.87046e-07	0.00115032
189	0.0465379	0.220161	0.0292054	0.0251312	0.00127103	2.74529e-16	0.0213518	0.0697521	0.0174267	0.0102386	1.59754e-07	0.000277096
190	0.0446797	0.231942	0.0269101	0.0297393	0.000304838	2.98059e-16	0.0191047	0.0597646	0.014707	0.0101859	1.6866e-07	0.000273137
191	0.0757917	0.68712	0.0451064	0.0344139	0.00981577	2.75634e-16	0.0300437	0.134955	0.0239596	0.0162167	3.91594e-07	0.000442069
192	0.541808	12.1097	0.107246	0.412645	2.03404	2.30029e-16	0.0221646	0.139495	0.01264	0.0165439	1.77318e-06	0.00390562
193	0.10173	1.10972	0.0587763	0.0689962	0.0047129	2.85832e-16	0.0301233	0.132595	0.0227346	0.017498	1.67452e-07	0.000594361
194	0.0777295	0.653383	0.0441143	0.0477974	0.00642579	2.6112e-16	0.0300143	0.0945152	0.0191272	0.0208516	2.20723e-07	0.000470088
195	0.0486991	0.382319	0.0250914	0.0361849	0.00116675	2.54126e-16	0.0318619	0.18992	0.0211824	0.0224351	1.55747e-07	0.000256227
196	0.0591324	0.291279	0.0377658	0.0354821	0.00133609	2.74222e-16	0.038792	0.302328	0.0291038	0.0234541	4.19791e-07	0.000304011
197	0.0285126	0.0735311	0.018426	0.0181214	8.35234e-05	3.36576e-16	0.0216876	0.082738	0.0136004	0.0152481	5.93416e-07	0.000140078
198	0.0528121	0.383718	0.0334078	0.0341679	0.000531804	2.48474e-16	0.0361574	0.32468	0.025596	0.0230438	3.78233e-07	0.000208537
199	0.101388	1.85453	0.0514957	0.081957	0.000140478	3.0287e-16	0.0343721	0.118822	0.0267817	0.01757	2.89686e-07	0.000630121
200	0.0741339	0.829376	0.0457511	0.0355965	0.0173372	2.68512e-16	0.0332667	0.145741	0.0245305	0.0203039	2.473e-07	0.000428506
201	0.0804141	0.357837	0.054149	0.040936	0.00284855	2.99288e-16	0.038379	0.139378	0.0301996	0.0209017	3.10941e-07	0.000430484
202	0.0837868	0.343696	0.056569	0.0455951	0.00214507	3.06334e-16	0.0573364	0.294923	0.0398222	0.0363654	6.03586e-07	0.000364541
203	0.0533731	0.167161	0.0360786	0.0268033	0.00117201	2.89555e-16	0.0371206	0.122516	0.0295059	0.0186692	2.37389e-07	0.000279253
204	0.0367172	0.104805	0.0252823	0.019777	0.000146709	3.04019e-16	0.0301525	0.104746	0.0223326	0.018104	1.85128e-07	0.0001169
206	0.0882785	1.20245	0.0673263	0.0459042	0.000427086	2.76423e-16	0.026539	0.106034	0.0182097	0.0168158	1.72232e-07	0.000457138
207	0.751131	15.4711	0.633532	0.381612	0.0433708	3.00852e-16	0.0381384	0.156782	0.0320355	0.0182399	1.07273e-07	0.00419089
208	0.0591662	0.436539	0.0361325	0.03878	0.0006386	2.66898e-16	0.0250735	0.0477099	0.0203592	0.0117987	2.41439e-07	0.000310453
209	0.056568	0.419437	0.0467113	0.018263	0.000492318	3.35695e-16	0.0270338	0.0566928	0.0190882	0.0169161	1.86079e-07	0.00031984
213	0.182419	1.54946	0.12223	0.099775	0.0415648	3.33573e-16	0.0727746	0.560266	0.0593601	0.0305428	1.28266e-06	0.000963676
214	0.122944	1.19827	0.0955415	0.0586329	0.00247712	2.74589e-16	0.0947421	1.17819	0.0778615	0.0503682	2.67663e-06	0.000327911
216	0.0880105	0.360672	0.0546756	0.046505	0.002729	2.87856e-16	0.04777	0.31869	0.0388737	0.0211305	1.45764e-07	0.000429397
217	0.241981	1.04694	0.168372	0.112106	0.0423621	2.7888e-16	0.0506942	0.143726	0.0371904	0.0308969	4.83425e-07	0.0013375
219	0.218394	2.309	0.102299	0.173562	0.0186761	2.26814e-16	0.0517406	0.217879	0.040635	0.0263769	2.43629e-07	0.00138475
222	0.0660797	0.19887	0.0501426	0.031363	0.000783244	2.56098e-16	0.0431412	0.133853	0.0322846	0.0267488	1.70135e-07	0.000230927
223	0.108333	0.579932	0.0621189	0.0703939	0.00204822	2.78568e-16	0.0518566	0.117587	0.0385175	0.0310031	4.77184e-07	0.000493255
225	0.115143	0.685665	0.0840851	0.0384199	0.0108941	3.0572e-16	0.0417614	0.113451	0.0264872	0.0287529	1.69281e-07	0.000617131
